ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,46383198
NODE_984_length_1962_cov_22.608087_610_1962_g1140,20DD_coca-20110131_7365,0.079,NODE_984_length_1962_cov_22.608087_610_1962_g1140,65.5434,1325,0,99.8491,1323,955,654,0.4953,44,57.63,1609,34.69003195,1.325,26.18115619,
NODE_1001_length_1954_cov_54.927121_1_1954_g1157,P450_37,0,NODE_1001_length_1954_cov_54.927121_1_1954_g1157,135.9557,1649,0,100,1649,2410,1746,0.446,94,123.8,4156,89.60333921,1.649,54.33798618,
NODE_1021_length_1948_cov_13.419321_1_1948_g1177,20DD_Contig_5105,0.078,NODE_1021_length_1948_cov_13.419321_1_1948_g1177,27.7771,1561,0,100,1561,458,346,0.4663,19,24,804,17.33423598,1.561,11.10457141,
NODE_1023_length_1947_cov_12.072100_1_1947_g1179,P450_27,1.4,NODE_1023_length_1947_cov_12.072100_1_1947_g1179,39.6917,1093,0,99.7255,1090,403,401,0.4394,24,44.75,804,17.33423598,1.093,15.85931928,
NODE_1024_length_1946_cov_45.493988_1_1946_g1180,EcAOF_candidate_7_coca-20110131_2982,0.004,NODE_1024_length_1946_cov_45.493988_1_1946_g1180,116.2242,1677,0,100,1677,2120,1495,0.4393,67,120.08,3615,77.93938192,1.677,46.47548117,
NODE_1025_length_1946_cov_23.934135_1_1872_g1181,20DD_coca-20110131_10349,0.004,NODE_1025_length_1946_cov_23.934135_1_1872_g1181,51.7491,1738,0,100,1738,1032,636,0.4527,33,54.78,1668,35.96207166,1.738,20.69164077,
NODE_1033_length_1942_cov_165.572027_1_1871_g1189,20DD_coca-20110131_11584,0.033,NODE_1033_length_1942_cov_165.572027_1_1871_g1189,422.2719,1611,0,99.9379,1610,7200,5409,0.499,246,424.71,12609,271.8499769,1.611,168.7461061,
NODE_1036_length_1941_cov_71.156709_1_1881_g1192,struc_EcCHS,3.00E-10,NODE_1036_length_1941_cov_71.156709_1_1881_g1192,172.0868,1566,0,99.9361,1565,3041,1951,0.4605,124,199.9,4992,107.627495,1.566,68.72764689,
NODE_1041_length_1939_cov_45.324764_1235_1841_g1198,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.025,NODE_1041_length_1939_cov_45.324764_1235_1841_g1198,94.1962,372,0,100,372,216,433,0.5059,77,55.68,649,13.99243675,0.372,37.6140773,
NODE_1043_length_1937_cov_18.414698_66_1837_g1200,struc_EcCHS,1.00E-10,NODE_1043_length_1937_cov_18.414698_66_1837_g1200,33.0107,1596,0,97.995,1564,633,343,0.506,21,40.41,976,21.04255512,1.596,13.18455834,
NODE_1045_length_1937_cov_92.205357_86_1779_g1202,P450_32,0,NODE_1045_length_1937_cov_92.205357_86_1779_g1202,216.7747,1500,0,99.8667,1498,3709,2315,0.4549,165,201.46,6024,129.8774099,1.5,86.58493991,
NODE_1048_length_1936_cov_19.426695_29_1874_g1205,20DD_coca-20110131_1706,0.12,NODE_1048_length_1936_cov_19.426695_29_1874_g1205,48.573,1644,0,100,1644,885,595,0.4423,31,48.5,1480,31.9087926,1.644,19.40924124,
NODE_1050_length_1935_cov_47.337539_153_1935_g1207,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,3.00E-05,NODE_1050_length_1935_cov_47.337539_153_1935_g1207,122.404,1651,0,100,1651,2077,1685,0.4654,64,136.48,3762,81.10870118,1.651,49.12701465,
NODE_1055_length_1933_cov_32.333684_1_1933_g1212,20DD_coca-20110131_14092,0.034,NODE_1055_length_1933_cov_32.333684_1_1933_g1212,79.9444,1565,0,99.7444,1561,1221,1100,0.4125,46,86.04,2321,50.04074839,1.565,31.9749191,
NODE_1067_length_1929_cov_18.360759_1_1672_g1225,P450_34,4.00E-23,NODE_1067_length_1929_cov_18.360759_1_1672_g1225,40.7734,1390,0,99.7842,1387,617,433,0.4283,21,47.05,1050,22.63799475,1.39,16.28632716,
NODE_1092_length_1921_cov_18.404131_46_1832_g1252,20DD_coca-20110131_7365,0.069,NODE_1092_length_1921_cov_18.404131_46_1832_g1252,47.8481,1593,0,100,1593,736,677,0.4397,30,49.14,1413,30.46427293,1.593,19.12383737,
NODE_1093_length_1921_cov_10.737818_1_1921_g1253,P450_9,0.043,NODE_1093_length_1921_cov_10.737818_1_1921_g1253,23.8107,1754,0,100,1754,380,396,0.4806,15,23.9,776,16.73055612,1.754,9.538515461,
NODE_1103_length_1919_cov_15.499470_286_1850_g1263,P450_35,0.043,NODE_1103_length_1919_cov_15.499470_286_1850_g1263,33.6377,1278,0,99.6088,1273,383,414,0.4484,30,22.54,797,17.18331601,1.278,13.44547419,
NODE_1114_length_1913_cov_33.519681_1_1627_g1275,P450_29,0.058,NODE_1114_length_1913_cov_33.519681_1_1627_g1275,82.8081,1490,0,100,1490,1333,957,0.4416,42,78.6,2290,49.37238855,1.49,33.13583124,
NODE_1118_length_1911_cov_46.722045_1_1751_g1279,P450_28,0,NODE_1118_length_1911_cov_46.722045_1_1751_g1279,121.4455,1515,0,99.934,1514,1997,1412,0.4389,70,133.25,3409,73.49802295,1.515,48.5135465,
NODE_1119_length_1911_cov_32.453674_45_1858_g1280,20DD_coca-20110131_11729,0.013,NODE_1119_length_1911_cov_32.453674_45_1858_g1280,67.325,1440,0,100,1440,1089,708,0.4875,42,82.64,1797,38.74331101,1.44,26.90507709,
NODE_1138_length_1906_cov_8.456487_15_1800_g1300,20DD_Contig_2932,0.21,NODE_1138_length_1906_cov_8.456487_15_1800_g1300,19.8002,1647,0,99.3928,1637,349,257,0.4508,15,15.63,606,13.06535697,1.647,7.932821475,
NODE_1139_length_1905_cov_116.336004_4_1730_g1301,P450_33,0,NODE_1139_length_1905_cov_116.336004_4_1730_g1301,272.8602,1509,0,100,1509,4564,3069,0.4487,202,232.53,7633,164.5674418,1.509,109.0572842,
NODE_1144_length_1904_cov_48.332443_308_1904_g1307,P450_26,0.011,NODE_1144_length_1904_cov_48.332443_308_1904_g1307,79.8798,1556,0,100,1556,1640,665,0.4341,44,137.12,2305,49.69578847,1.556,31.9381674,
NODE_1146_length_1903_cov_48.067914_1_1792_g1309,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,0.083,NODE_1146_length_1903_cov_48.067914_1_1792_g1309,116.9098,1530,0,100,1530,1974,1342,0.4146,62,166.48,3316,71.49294341,1.53,46.727414,
NODE_1148_length_1902_cov_53.062600_100_1880_g1311,P450_45,0,NODE_1148_length_1902_cov_53.062600_100_1880_g1311,120.7899,1518,0,100,1518,2114,1286,0.4785,51,143.18,3400,73.30398299,1.518,48.28984387,
NODE_1155_length_1899_cov_40.174705_1_1899_g1318,struc_cocaine_synthase_AGT56097,0.13,NODE_1155_length_1899_cov_40.174705_1_1899_g1318,66.1735,1602,0,100,1602,1235,732,0.4409,54,68.89,1967,42.40851016,1.602,26.47222857,
NODE_1156_length_1899_cov_21.660236_4_1835_g1319,P450_46,0.068,NODE_1156_length_1899_cov_21.660236_4_1835_g1319,38.5059,1536,0,99.8698,1534,683,415,0.4249,27,35.57,1098,23.67287451,1.536,15.41202767,
NODE_1162_length_1895_cov_23.912997_1_1149_g1325,20DD_coca-20110131_12600,0.059,NODE_1162_length_1895_cov_23.912997_1_1149_g1325,88.7915,969,0,100,969,861,733,0.4029,47,100.79,1594,34.36663203,0.969,35.46608052,
NODE_1164_length_1894_cov_24.094573_1_1831_g1328,20DD_Contig_6161,0.043,NODE_1164_length_1894_cov_24.094573_1_1831_g1328,67.7447,1230,0,100,1230,808,737,0.4195,48,53.18,1545,33.31019227,1.23,27.08145713,
NODE_1173_length_1891_cov_12.694833_7_1770_g1337,20DD_coca-20110131_6665,0.094,NODE_1173_length_1891_cov_12.694833_7_1770_g1337,20.4337,1236,0,99.5146,1230,246,223,0.4556,15,14.04,469,10.11163765,1.236,8.180936613,
NODE_1177_length_1890_cov_10.702208_1_1880_g1341,20DD_Contig_6853,0.13,NODE_1177_length_1890_cov_10.702208_1_1880_g1341,23.4677,1546,0,100,1546,359,315,0.4941,21,14.6,674,14.53143663,1.546,9.399376862,
NODE_1180_length_1888_cov_22.552561_1_1828_g1344,20DD_coca-20110131_4904,0.08,NODE_1180_length_1888_cov_22.552561_1_1828_g1344,79.5305,1410,0,100,1410,1067,1012,0.4469,63,60.34,2079,44.8232296,1.41,31.78952454,
NODE_1186_length_1886_cov_11.871020_1_1886_g1351,P450_26,0.031,NODE_1186_length_1886_cov_11.871020_1_1886_g1351,25.2684,1565,0,99.8722,1563,378,357,0.4099,19,19.8,735,15.84659632,1.565,10.12562065,
NODE_1240_length_1865_cov_19.037118_131_1865_g1407,20DD_coca-20110131_11729,0.17,NODE_1240_length_1865_cov_19.037118_131_1865_g1407,40.1553,1455,0,99.9313,1454,537,545,0.4154,25,39.29,1082,23.32791459,1.455,16.03293099,
NODE_1241_length_1864_cov_124.121791_56_1821_g1408,P450_30,0.046,NODE_1241_length_1864_cov_124.121791_56_1821_g1408,248.4787,1101,0,100,1101,3177,1895,0.4691,153,267.36,5072,109.3522946,1.101,99.32088522,
NODE_1252_length_1861_cov_13.433260_1_1637_g1419,20DD_Contig_8162,0.11,NODE_1252_length_1861_cov_13.433260_1_1637_g1419,33.8684,1436,0,100,1436,500,402,0.4129,15,44.29,902,19.44711549,1.436,13.54255953,
NODE_1265_length_1855_cov_43.403952_12_1845_g1433,P450_16,9.00E-22,NODE_1265_length_1855_cov_43.403952_12_1845_g1433,130.6228,1551,0,99.8711,1549,2034,1720,0.4371,118,86.8,3754,80.93622122,1.551,52.1832503,
NODE_1268_length_1853_cov_34.632967_1_1853_g1436,20DD_Contig_5105,0.23,NODE_1268_length_1853_cov_34.632967_1_1853_g1436,80.3254,1647,0,100,1647,1446,1006,0.4397,38,95.49,2452,52.86510774,1.647,32.0978189,
NODE_1285_length_1850_cov_9.197028_1_1576_g1454,P450_5,0.042,NODE_1285_length_1850_cov_9.197028_1_1576_g1454,14.4155,1165,0,99.5708,1160,164,147,0.4247,13,9.31,311,6.705158444,1.165,5.755500811,
NODE_1294_length_1846_cov_46.582460_152_1751_g1464,P450_43,0,NODE_1294_length_1846_cov_46.582460_152_1751_g1464,119.4706,1530,0,99.8693,1528,1949,1438,0.4429,76,109.17,3387,73.02370306,1.53,47.7279105,
NODE_1301_length_1844_cov_18.305356_1_1771_g1471,20DD_Contig_6161,0.081,NODE_1301_length_1844_cov_18.305356_1_1771_g1471,35.4794,1458,0,99.7942,1455,548,411,0.4286,22,38.36,959,20.6760352,1.458,14.1810941,
NODE_1314_length_1840_cov_24.967903_1_1635_g1485,P450_25,0.036,NODE_1314_length_1840_cov_24.967903_1_1635_g1485,63.8578,1442,0,99.9307,1441,989,717,0.4399,44,55.79,1706,36.78135147,1.442,25.50717855,
NODE_1323_length_1836_cov_40.073766_5_1812_g1494,20DD_coca-20110131_3983,0.011,NODE_1323_length_1836_cov_40.073766_5_1812_g1494,82.1225,1461,0,98.9049,1445,1271,954,0.4514,62,68.51,2225,47.97098887,1.461,32.83435241,
NODE_1337_length_1832_cov_14.632018_10_1770_g1508,20DD_Contig_11356,0.069,NODE_1337_length_1832_cov_14.632018_10_1770_g1508,27.7943,1551,0,99.7421,1547,441,361,0.454,25,19.56,802,17.29111599,1.551,11.14836621,
NODE_1340_length_1829_cov_61.785635_9_1742_g1511,P450_14,0,NODE_1340_length_1829_cov_61.785635_9_1742_g1511,151.3903,1527,0,99.738,1523,2579,1709,0.4408,92,159.08,4288,92.44925855,1.527,60.54306388,
NODE_1359_length_1820_cov_24.638500_55_1820_g1531,20DD_coca-20110131_4904,0.067,NODE_1359_length_1820_cov_24.638500_55_1820_g1531,44.1148,1542,0,99.9351,1541,794,467,0.4521,33,48.8,1261,27.18715369,1.542,17.63109837,
NODE_1364_length_1818_cov_58.428011_257_1681_g1536,P450_44,6.00E-23,NODE_1364_length_1818_cov_58.428011_257_1681_g1536,165.6739,1236,0,98.5437,1218,2196,1602,0.4687,140,154.93,3798,81.884861,1.236,66.24988754,
NODE_1376_length_1813_cov_14.143820_1_1813_g1550,20DD_NODE_6231_length_1113_cov_7.380556,0.08,NODE_1376_length_1813_cov_14.143820_1_1813_g1550,25.2674,1436,0,100,1436,389,284,0.4176,19,25.24,673,14.50987663,1.436,10.10437091,
NODE_1385_length_1810_cov_46.742825_193_1561_g1559,20DD_coca-20110131_13971,0.004,NODE_1385_length_1810_cov_46.742825_193_1561_g1559,152.1122,954,0,99.6855,951,1449,1242,0.49,93,148.1,2691,58.01794654,0.954,60.81545759,
NODE_1388_length_1808_cov_55.283380_1_501_g1562,20DD_coca-20110131_10703,0.012,NODE_1388_length_1808_cov_55.283380_1_501_g1562,23.8463,462,0,99.7835,461,95,109,0.6134,23,13.37,204,4.39823898,0.462,9.519997791,
NODE_1395_length_1806_cov_77.756909_46_1533_g1571,P450_44,0.076,NODE_1395_length_1806_cov_77.756909_46_1533_g1571,156.8958,1200,0,100,1200,1444,2046,0.4643,124,142.82,3490,75.24438254,1.2,62.70365212,
NODE_1415_length_1801_cov_171.668552_1097_1801_g1591,P450_36,9.00E-14,NODE_1415_length_1801_cov_171.668552_1097_1801_g1591,799.1581,658,0,100,658,6077,3680,0.5109,414,708.64,9757,210.3608712,0.658,319.6973726,
NODE_1420_length_1800_cov_25.744765_1_1773_g1597,struc_EcCHS,5.00E-07,NODE_1420_length_1800_cov_25.744765_1_1773_g1597,55.2785,1490,0,99.5973,1484,864,664,0.4922,49,35.26,1528,32.94367236,1.49,22.10984722,
NODE_1421_length_1800_cov_21.323713_1_1800_g1598,Polyketide_NODE_17446_length_416_cov_17.443864,0.065,NODE_1421_length_1800_cov_21.323713_1_1800_g1598,46.2073,1553,0,100,1553,741,590,0.4381,30,41.55,1331,28.69635334,1.553,18.47801245,
NODE_1428_length_1798_cov_92.305382_46_1700_g1605,P450_31,0,NODE_1428_length_1798_cov_92.305382_46_1700_g1605,259.0533,1350,0,100,1350,3638,2853,0.4541,170,242.81,6491,139.9459275,1.35,103.66365,
NODE_1463_length_1788_cov_25.148148_179_1741_g1643,P450_31,0.048,NODE_1463_length_1788_cov_25.148148_179_1741_g1643,56.4213,1296,0,99.7685,1293,733,627,0.4137,49,40.02,1360,29.3215932,1.296,22.62468611,
NODE_1466_length_1788_cov_10.259259_577_1788_g1646,P450_12,0.02,NODE_1466_length_1788_cov_10.259259_577_1788_g1646,26.4218,991,0,100,991,277,210,0.4582,18,21.77,487,10.49971756,0.991,10.59507322,
NODE_1475_length_1785_cov_69.236301_187_1769_g1655,P450_36,0,NODE_1475_length_1785_cov_69.236301_187_1769_g1655,149.7917,1368,0,99.9269,1367,2387,1413,0.4434,88,162,3800,81.92798099,1.368,59.88887499,
NODE_1483_length_1783_cov_81.072000_7_1731_g1663,P450_20,0,NODE_1483_length_1783_cov_81.072000_7_1731_g1663,182.4731,1524,0,99.8688,1522,3247,1913,0.4267,114,195.71,5160,111.2495742,1.524,72.99840826,
NODE_1519_length_1773_cov_55.421839_41_1750_g1701,P450_29,0,NODE_1519_length_1773_cov_55.421839_41_1750_g1701,140.4283,1506,0,100,1506,2362,1581,0.4877,87,141.18,3943,85.01106028,1.506,56.4482472,
NODE_1521_length_1773_cov_10.440805_1_1674_g1703,20DD_Contig_6161,0.14,NODE_1521_length_1773_cov_10.440805_1_1674_g1703,23.0318,1321,0,99.6215,1316,343,222,0.4242,17,20.68,565,12.18139717,1.321,9.221345325,
NODE_1527_length_1772_cov_24.354227_46_1704_g1709,20DD_coca-20110131_6665,0.064,NODE_1527_length_1772_cov_24.354227_46_1704_g1709,56.1446,1473,0,100,1473,922,611,0.425,40,59.51,1533,33.05147233,1.473,22.43820253,
NODE_1529_length_1772_cov_22.038528_26_1725_g1711,P450_27,0.08,NODE_1529_length_1772_cov_22.038528_26_1725_g1711,46.1349,1416,0,99.7175,1412,645,565,0.4438,24,45.6,1210,26.08759395,1.416,18.42344205,
NODE_1533_length_1772_cov_14.395630_228_1721_g1715,struc_cocaine_synthase_AGT56097,1.00E-72,NODE_1533_length_1772_cov_14.395630_228_1721_g1715,28.2792,1329,0,97.4417,1295,456,241,0.4445,14,36.9,697,15.02731651,1.329,11.3072359,
NODE_1537_length_1771_cov_18.730150_1_1704_g1719,P450_7,0.048,NODE_1537_length_1771_cov_18.730150_1_1704_g1719,49.872,1437,0,100,1437,683,651,0.4764,52,29.5,1334,28.76103333,1.437,20.01463697,
NODE_1549_length_1766_cov_45.706290_1_1601_g1731,20DD_coca-20110131_14092,0.15,NODE_1549_length_1766_cov_45.706290_1_1601_g1731,103.9026,1365,0,100,1365,1790,840,0.4591,52,145.7,2630,56.70278684,1.365,41.54050318,
NODE_1570_length_1759_cov_28.822132_66_1759_g1752,P450_23,0.075,NODE_1570_length_1759_cov_28.822132_66_1759_g1752,87.8302,1584,0,99.6212,1578,1473,1105,0.4406,72,65.69,2578,55.58166711,1.584,35.0894363,
NODE_1623_length_1745_cov_12.168224_1_1718_g1805,P450_47,0.097,NODE_1623_length_1745_cov_12.168224_1_1718_g1805,33.1711,1391,0,99.7843,1388,457,398,0.4564,26,25.83,855,18.43379572,1.391,13.25218959,
NODE_1638_length_1740_cov_10.487991_1_1629_g1821,P450_17,0.071,NODE_1638_length_1740_cov_10.487991_1_1629_g1821,17.6845,1290,0,99.6899,1286,237,186,0.4542,13,17.54,423,9.119877884,1.29,7.069672778,
NODE_1647_length_1736_cov_53.074574_96_1632_g1830,struc_cocaine_synthase_AGT56097,5.00E-13,NODE_1647_length_1736_cov_53.074574_96_1632_g1830,134.8875,1395,0,100,1395,2072,1416,0.4428,94,121.28,3488,75.20126255,1.395,53.90771509,
NODE_1664_length_1733_cov_22.050000_1_1700_g1847,P450_1,0,NODE_1664_length_1733_cov_22.050000_1_1700_g1847,27.8925,1144,0,100,1144,307,285,0.4459,19,25.52,592,12.76351704,1.144,11.15692049,
NODE_1682_length_1728_cov_28.086726_1_1728_g1865,P450_9,0,NODE_1682_length_1728_cov_28.086726_1_1728_g1865,69.5935,1358,0,99.5582,1352,1050,702,0.469,55,55.97,1752,37.77311124,1.358,27.81525128,
NODE_1683_length_1728_cov_20.309735_1_1728_g1866,20DD_Contig_8162,0.11,NODE_1683_length_1728_cov_20.309735_1_1728_g1866,38.4028,1229,0,100,1229,477,398,0.4331,23,39.01,875,18.86499562,1.229,15.34987439,
NODE_1700_length_1721_cov_52.993483_465_1671_g1884,20DD_coca-20110131_3904,0.047,NODE_1700_length_1721_cov_52.993483_465_1671_g1884,108.5498,1035,0,99.8068,1033,1096,986,0.4333,79,72.88,2082,44.88790959,1.035,43.36996095,
NODE_1709_length_1719_cov_12.578292_69_1719_g1893,P450_47,0.11,NODE_1709_length_1719_cov_12.578292_69_1719_g1893,29.1143,1330,0,100,1330,399,320,0.4256,25,16.02,719,15.5016364,1.33,11.65536572,
NODE_1727_length_1716_cov_17.395128_1_1702_g1911,P450_18,0.088,NODE_1727_length_1716_cov_17.395128_1_1702_g1911,47.2131,1314,0,99.3151,1305,615,535,0.426,33,37.65,1150,24.79399425,1.314,18.8690976,
NODE_1739_length_1714_cov_9.011898_1_1714_g1925,Polyketide_NODE_17446_length_416_cov_17.443864,0.047,NODE_1739_length_1714_cov_9.011898_1_1714_g1925,14.9235,1334,0,98.3508,1312,169,200,0.4309,11,14.1,369,7.955638154,1.334,5.963746742,
NODE_1759_length_1710_cov_49.629100_1_1455_g1946,struc_EcSPMT,0.005,NODE_1759_length_1710_cov_49.629100_1_1455_g1946,135.3823,1308,0,100,1308,1754,1527,0.4538,119,98.44,3281,70.73834359,1.308,54.08130244,
NODE_1761_length_1710_cov_34.149672_1_1651_g1948,P450_36,3.00E-24,NODE_1761_length_1710_cov_34.149672_1_1651_g1948,86.1239,1461,0,99.9316,1460,1410,930,0.4246,54,93.67,2340,50.4503883,1.461,34.53140883,
NODE_1768_length_1709_cov_19.613962_1_1709_g1955,P450_1,2.8,NODE_1768_length_1709_cov_19.613962_1_1709_g1955,44.5023,1551,0,99.4197,1542,852,428,0.4771,21,73.97,1280,27.5967936,1.551,17.79290367,
NODE_1773_length_1708_cov_110.075224_29_1631_g1960,P450_34,0,NODE_1773_length_1708_cov_110.075224_29_1631_g1960,216.2147,1365,0,100,1365,2955,2525,0.4568,178,162.24,5480,118.1487726,1.365,86.55587735,
NODE_1791_length_1704_cov_5.143627_6_1704_g1977,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,1.00E-39,NODE_1791_length_1704_cov_5.143627_6_1704_g1977,11.4252,1303,0,99.9233,1302,145,131,0.4118,10,6.42,276,5.950558619,1.303,4.566813983,
NODE_1798_length_1700_cov_43.577938_35_1651_g1984,struc_cocaine_synthase_AGT56097,2.00E-11,NODE_1798_length_1700_cov_43.577938_35_1651_g1984,108.1137,1275,0,100,1275,1488,1066,0.5482,39,156.53,2554,55.06422723,1.275,43.1876292,
NODE_1801_length_1701_cov_11.489209_13_1701_g1987,Polyketide_CsOAC_JN679224,0.34,NODE_1801_length_1701_cov_11.489209_13_1701_g1987,27.2079,1318,0,99.9241,1317,369,297,0.4171,16,26.48,666,14.35895667,1.318,10.8945043,
NODE_1804_length_1700_cov_40.022795_28_1526_g1990,P450_6,0.065,NODE_1804_length_1700_cov_40.022795_28_1526_g1990,68.9248,1236,0,99.5146,1230,821,759,0.4936,53,49.23,1580,34.0647921,1.236,27.56051141,
NODE_1805_length_1700_cov_38.169766_1_1685_g1991,P450_10,0,NODE_1805_length_1700_cov_38.169766_1_1685_g1991,84.5232,1359,0,100,1359,1029,1099,0.4547,47,88.01,2128,45.87966936,1.359,33.75987443,
NODE_1806_length_1700_cov_22.093581_1_1455_g1992,20DD_coca-20110131_13971,0.11,NODE_1806_length_1700_cov_22.093581_1_1455_g1992,30.4155,1160,0,100,1160,342,312,0.4483,27,17.29,654,14.10023673,1.16,12.15537649,
NODE_1834_length_1695_cov_9.764741_1_1695_g2021,EcAOF_candidate_8_coca-20110131_1438,0,NODE_1834_length_1695_cov_9.764741_1_1695_g2021,21.3163,1388,0,99.1354,1376,312,236,0.4329,15,18.27,548,11.81487726,1.388,8.512159408,
NODE_1836_length_1694_cov_32.853703_1_1531_g2023,P450_35,0,NODE_1836_length_1694_cov_32.853703_1_1531_g2023,88.7617,1347,0,100,1347,1233,986,0.4295,61,80.79,2219,47.8416289,1.347,35.51717068,
NODE_1850_length_1691_cov_15.553679_1_1579_g2037,P450_43,2.00E-118,NODE_1850_length_1691_cov_15.553679_1_1579_g2037,42.9261,1461,0,100,1461,600,563,0.4492,31,39.11,1163,25.07427418,1.461,17.16240533,
NODE_1863_length_1686_cov_44.500907_187_1481_g2050,20DD_coca-20110131_14092,0.041,NODE_1863_length_1686_cov_44.500907_187_1481_g2050,138.4647,1119,0,100,1119,1601,1270,0.4532,112,103.53,2871,61.89874564,1.119,55.31612658,
NODE_1866_length_1686_cov_14.438596_1_801_g2053,P450_24,0.011,NODE_1866_length_1686_cov_14.438596_1_801_g2053,45.7159,616,0,100,616,325,198,0.4901,35,33.97,523,11.27587738,0.616,18.30499575,
NODE_1875_length_1684_cov_34.730466_129_1684_g2063,Polyketide_NODE_11256_length_732_cov_72.616595,0.003,NODE_1875_length_1684_cov_34.730466_129_1684_g2063,83.2599,1466,0,100,1466,1331,933,0.4416,49,75.87,2264,48.81182868,1.466,33.29592679,
NODE_1877_length_1684_cov_14.956996_1_1631_g2065,struc_EcCHS,1.00E-08,NODE_1877_length_1684_cov_14.956996_1_1631_g2065,30.549,1215,0,100,1215,387,302,0.4414,15,35.98,689,14.85483655,1.215,12.22620292,
NODE_1912_length_1673_cov_39.156707_146_1673_g2099,struc_cocaine_synthase_AGT56097,3.00E-59,NODE_1912_length_1673_cov_39.156707_146_1673_g2099,98.7034,1325,0,99.6981,1321,1480,945,0.4341,62,101.61,2425,52.28298787,1.325,39.45885877,
NODE_1934_length_1669_cov_15.513447_96_1660_g2122,EcAOC_candidate_2_NODE_477_length_2287_cov_125.778616,0.068,NODE_1934_length_1669_cov_15.513447_96_1660_g2122,26.3892,1110,0,99.6396,1106,286,257,0.4499,24,14.79,543,11.70707728,1.11,10.54691647,
NODE_1941_length_1668_cov_11.819572_1_1590_g2129,P450_10,0.089,NODE_1941_length_1668_cov_11.819572_1_1590_g2129,27.4645,1212,0,98.8449,1198,422,195,0.4265,15,35.78,617,13.30251691,1.212,10.97567402,
NODE_1966_length_1663_cov_31.972393_1_1213_g2155,struc_cocaine_synthase_AGT56097,8.00E-04,NODE_1966_length_1663_cov_31.972393_1_1213_g2155,19.796,907,0,100,907,201,133,0.4311,16,12.16,334,7.201038329,0.907,7.939402789,
NODE_1989_length_1658_cov_9.398769_1_1638_g2179,20DD_ABK94665.1,0.15,NODE_1989_length_1658_cov_9.398769_1_1638_g2179,22.729,1487,0,100,1487,345,281,0.448,20,16.43,626,13.49655687,1.487,9.076366422,
NODE_2003_length_1655_cov_16.924168_226_1650_g2193,20DD_NODE_4522_length_1285_cov_29.614217,0.029,NODE_2003_length_1655_cov_16.924168_226_1650_g2193,47.7949,1107,0,99.729,1104,511,469,0.4549,40,31.17,980,21.1287951,1.107,19.08653577,
NODE_2015_length_1651_cov_15.807787_1_1651_g2206,EcAOF_candidate_8_coca-20110131_1438,0.054,NODE_2015_length_1651_cov_15.807787_1_1651_g2206,45.7258,919,0,100,919,450,329,0.4442,33,36.48,779,16.7952361,0.919,18.27555615,
NODE_2025_length_1649_cov_29.992574_1016_1601_g2217,20DD_coca-20110131_3983,0.022,NODE_2025_length_1649_cov_29.992574_1016_1601_g2217,188.4113,423,0,100,423,874,603,0.527,205,92.92,1477,31.84411261,0.423,75.2815901,
NODE_2035_length_1644_cov_188.815642_1_744_g2227,struc_arginine_decarboxylase_AEQ02349,9.00E-82,NODE_2035_length_1644_cov_188.815642_1_744_g2227,997.6753,502,0,100,502,4320,4966,0.5238,1116,499.48,9286,200.2061136,0.502,398.8169593,
NODE_2040_length_1644_cov_12.225326_106_1540_g2232,P450_16,0.023,NODE_2040_length_1644_cov_12.225326_106_1540_g2232,33.9378,1254,0,100,1254,421,368,0.4452,23,32.55,789,17.01083605,1.254,13.56526001,
NODE_2058_length_1640_cov_24.936528_69_1591_g2250,P450_19,0.04,NODE_2058_length_1640_cov_24.936528_69_1591_g2250,61.8604,1239,0,99.2736,1230,729,693,0.4609,37,59,1422,30.65831289,1.239,24.74440104,
NODE_2063_length_1632_cov_100.538941_281_1551_g2255,20DD_NODE_3246_length_1452_cov_25.390416,0.068,NODE_2063_length_1632_cov_100.538941_281_1551_g2255,190.7781,996,0,99.498,991,2095,1428,0.4493,150,124.06,3523,75.95586238,0.996,76.260906,
NODE_2073_length_1636_cov_45.516532_1_515_g2266,P450_27,0.011,NODE_2073_length_1636_cov_45.516532_1_515_g2266,7.0231,346,0,87.5723,303,26,19,0.4469,7,4.78,45,0.970199775,0.346,2.804045592,
NODE_2081_length_1634_cov_20.170518_1043_1581_g2276,P450_30,0.005,NODE_2081_length_1634_cov_20.170518_1043_1581_g2276,66.271,369,0,100,369,268,188,0.461,49,44.39,456,9.831357719,0.369,26.64324585,
NODE_2088_length_1632_cov_13.620388_5_1575_g2283,20DD_coca-20110131_14092,0.064,NODE_2088_length_1632_cov_13.620388_5_1575_g2283,34.8257,1377,0,99.7821,1374,520,372,0.4706,18,32.41,892,19.23151554,1.377,13.96624222,
NODE_2112_length_1627_cov_88.435383_1_1534_g2308,struc_cocaine_synthase_AGT56097,6.00E-32,NODE_2112_length_1627_cov_88.435383_1_1534_g2308,208.4076,1347,0,100,1347,3199,2016,0.5314,120,197.01,5215,112.4353739,1.347,83.47095317,
