ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,29982270
NODE_578_length_1582_cov_16.788896_1_1582_g612,Polyketide_NODE_17446_length_416_cov_17.443864,0.059,NODE_578_length_1582_cov_16.788896_1_1582_g612,44.1944,1389,0,100,1389,621,535,0.4167,35,29.39,1156,38.55612,1.389,27.75818575,
NODE_582_length_1579_cov_22.197930_5_1562_g616,20DD_B9GL08_POPTR,0.16,NODE_582_length_1579_cov_22.197930_5_1562_g616,54.3187,1296,0,100,1296,893,542,0.5129,44,39.37,1435,47.86161955,1.296,36.930262,
NODE_584_length_1578_cov_14.818770_1_1578_g618,EcAOF_candidate_7_coca-20110131_2982,0.004,NODE_584_length_1578_cov_14.818770_1_1578_g618,38.0165,1578,0,99.8099,1575,585,548,0.4406,33,25.96,1133,37.78899997,1.578,23.94740175,
NODE_590_length_1573_cov_44.241558_105_1491_g624,20DD_coca-20110131_10349,0.06,NODE_590_length_1573_cov_44.241558_105_1491_g624,138.747,1158,0,99.3092,1150,1590,1414,0.4533,127,90.53,3004,100.1925471,1.158,86.52206142,
NODE_599_length_1565_cov_25.162533_73_1480_g633,P450_44,0.029,NODE_599_length_1565_cov_25.162533_73_1480_g633,75.2308,1200,0,98.5833,1183,887,800,0.4886,56,74.84,1687,56.26658689,1.2,46.88882241,
NODE_603_length_1563_cov_46.905229_135_1401_g637,P450_31,0.11,NODE_603_length_1563_cov_46.905229_135_1401_g637,124.8045,1059,0,99.5279,1054,1681,818,0.406,77,156.67,2499,83.34925941,1.059,78.7056274,
NODE_611_length_1559_cov_26.999345_1_1516_g645,P450_38,0,NODE_611_length_1559_cov_26.999345_1_1516_g645,91.8215,1451,0,99.9311,1450,1321,1174,0.4627,59,84.08,2495,83.21584723,1.451,57.35068727,
NODE_625_length_1548_cov_11.931353_1_1494_g661,P450_38,7.00E-09,NODE_625_length_1548_cov_11.931353_1_1494_g661,30.8901,1428,0,98.7395,1410,431,427,0.5124,24,22.37,858,28.6169126,1.428,20.03985476,
NODE_640_length_1540_cov_14.404778_46_1525_g676,P450_23,0.032,NODE_640_length_1540_cov_14.404778_46_1525_g676,35.5673,1137,0,98.5928,1121,285,472,0.4436,31,26.76,757,25.24825505,1.137,22.20602907,
NODE_642_length_1538_cov_28.922924_12_1538_g678,P450_11,0.15,NODE_642_length_1538_cov_28.922924_12_1538_g678,75.2945,1202,0,100,1202,1068,650,0.4934,69,52.25,1718,57.30053128,1.202,47.67099108,
NODE_670_length_1527_cov_254.408300_289_1447_g706,pathway_EcSMT,0,NODE_670_length_1527_cov_254.408300_289_1447_g706,765.9235,1059,0,100,1059,7443,7670,0.4631,659,615.8,15113,504.0645688,1.059,475.9816514,
NODE_675_length_1523_cov_11.740940_1_1523_g711,20DD_coca-20110131_6665,0.15,NODE_675_length_1523_cov_11.740940_1_1523_g711,30.4155,1384,0,100,1384,435,369,0.4497,20,27.2,804,26.81584817,1.384,19.37561284,
NODE_703_length_1501_cov_24.368529_1_1441_g738,P450_19,0.007,NODE_703_length_1501_cov_24.368529_1_1441_g738,59.372,1164,0,99.9141,1163,797,495,0.4644,45,58.11,1292,43.09213412,1.164,37.02073378,
NODE_708_length_1498_cov_13.894198_46_1457_g743,struc_ornithine_decarboxylase_AEQ02350,0,NODE_708_length_1498_cov_13.894198_46_1457_g743,38.6812,1242,0,98.3092,1221,487,445,0.5245,30,26.95,932,31.08503792,1.242,25.02821089,
NODE_711_length_1495_cov_18.439124_1_1495_g746,P450_11,0.024,NODE_711_length_1495_cov_18.439124_1_1495_g746,53.2331,1394,0,99.7848,1391,537,859,0.4819,35,57,1396,46.5608508,1.394,33.40089727,
NODE_718_length_1493_cov_6.993151_1_1441_g753,20DD_coca-20110131_3935,0.048,NODE_718_length_1493_cov_6.993151_1_1441_g753,21.8792,1415,0,99.7173,1411,303,284,0.4299,18,15.89,587,19.5782374,1.415,13.83621018,
NODE_737_length_1483_cov_13.788276_1_1411_g773,P450_3,0.017,NODE_737_length_1483_cov_13.788276_1_1411_g773,32.2137,744,0,97.8495,728,262,202,0.4407,29,19.94,464,15.47581287,0.744,20.80082375,
NODE_741_length_1478_cov_26.081492_2_1408_g777,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,3.00E-04,NODE_741_length_1478_cov_26.081492_2_1408_g777,84.2537,1269,0,100,1269,1041,963,0.4805,67,67.16,2004,66.83950215,1.269,52.67100248,
NODE_755_length_1472_cov_31.484364_15_1421_g790,20DD_NODE_3153_length_1468_cov_32.325436,0,NODE_755_length_1472_cov_31.484364_15_1421_g790,96.7555,1092,0,100,1092,1001,972,0.4846,77,73.24,1973,65.80555775,1.092,60.26149977,
NODE_757_length_1470_cov_19.247738_1_1470_g792,Polyketide_NODE_17446_length_416_cov_17.443864,0.081,NODE_757_length_1470_cov_19.247738_1_1470_g792,51.73,1185,0,99.9156,1184,648,512,0.5575,44,29.1,1160,38.68953218,1.185,32.64939424,
NODE_758_length_1470_cov_12.588727_64_1369_g793,20DD_Contig_6161,0.15,NODE_758_length_1470_cov_12.588727_64_1369_g793,34.0604,1143,0,99.825,1141,404,340,0.4515,32,14.94,744,24.81466547,1.143,21.71011852,
NODE_760_length_1469_cov_46.556407_147_1251_g795,P450_41,0.12,NODE_760_length_1469_cov_46.556407_147_1251_g795,170.3013,906,0,99.8896,905,1552,1335,0.4363,146,117.39,2887,96.29024087,0.906,106.2806191,
NODE_768_length_1466_cov_27.421493_1_1381_g803,20DD_coca-20110131_14092,0.23,NODE_768_length_1466_cov_27.421493_1_1381_g803,87.6539,1251,0,99.7602,1248,1062,997,0.4538,63,69.14,2059,68.67391962,1.251,54.89521952,
NODE_785_length_1456_cov_10.254392_1_1456_g821,20DD_NODE_4134_length_1332_cov_14.319477,0.23,NODE_785_length_1456_cov_10.254392_1_1456_g821,26.0777,1210,0,99.5041,1204,329,272,0.4237,18,20.85,601,20.04518003,1.21,16.56626449,
NODE_798_length_1447_cov_28.843706_1_1447_g834,P450_41,0,NODE_798_length_1447_cov_28.843706_1_1447_g834,80.2432,1287,0,99.7669,1284,995,949,0.4363,47,104.09,1944,64.83831945,1.287,50.37942459,
NODE_809_length_1438_cov_74.907473_1_1389_g845,pathway_EcCS,0,NODE_809_length_1438_cov_74.907473_1_1389_g845,207.9563,1052,0,100,1052,2241,1837,0.4377,158,142.49,4078,136.0137174,1.052,129.2906059,
NODE_813_length_1435_cov_45.243224_20_1371_g849,P450_33,0,NODE_813_length_1435_cov_45.243224_20_1371_g849,126.9573,1170,0,100,1170,1531,1278,0.435,112,89.96,2809,93.68870336,1.17,80.07581484,
NODE_816_length_1434_cov_23.972877_449_1420_g852,P450_9,0.084,NODE_816_length_1434_cov_23.972877_449_1420_g852,81.348,681,0,98.3847,670,580,462,0.4754,75,57.6,1042,34.75387287,0.681,51.03358718,
NODE_826_length_1428_cov_8.707527_46_1343_g863,20DD_Contig_8162,0.23,NODE_826_length_1428_cov_8.707527_46_1343_g863,22.0931,1149,0,98.4334,1131,279,200,0.4309,15,18.93,479,15.97610855,1.149,13.90435905,
NODE_835_length_1422_cov_37.904248_18_1277_g872,P450_26,0.13,NODE_835_length_1422_cov_37.904248_18_1277_g872,95.7362,1050,0,99.7143,1047,1075,808,0.436,84,53.69,1883,62.8037837,1.05,59.81312734,
NODE_837_length_1422_cov_15.338373_31_1422_g874,20DD_coca-20110131_6097,0.1,NODE_837_length_1422_cov_15.338373_31_1422_g874,33.0663,1176,0,97.9592,1152,277,475,0.5181,21,47.04,752,25.08148983,1.176,21.32779747,
NODE_863_length_1405_cov_13.130466_1_1166_g900,struc_EcCHS,0,NODE_863_length_1405_cov_13.130466_1_1166_g900,35.174,1029,0,99.9028,1028,343,351,0.4982,34,20.58,694,23.14701322,1.029,22.49466785,
NODE_887_length_1397_cov_6.903959_34_1317_g925,20DD_coca-20110131_1706,0,NODE_887_length_1397_cov_6.903959_34_1317_g925,19.5413,1077,0,99.2572,1069,182,220,0.4571,19,9,402,13.40792408,1.077,12.44932598,
NODE_897_length_1394_cov_16.864071_15_1394_g935,struc_ornithine_decarboxylase_AEQ02350,0.11,NODE_897_length_1394_cov_16.864071_15_1394_g935,47.6143,1159,0,99.9137,1158,491,560,0.4508,45,23.32,1051,35.05405028,1.159,30.24508221,
NODE_914_length_1383_cov_34.462963_28_1363_g952,Polyketide_CsOAC_JN679224,0.018,NODE_914_length_1383_cov_34.462963_28_1363_g952,76.6762,1050,0,99.7143,1047,1041,467,0.4456,56,84.02,1508,50.29639183,1.05,47.90132556,
NODE_919_length_1381_cov_12.332344_1_601_g957,20DD_Contig_5938,0.18,NODE_919_length_1381_cov_12.332344_1_601_g957,37.5493,537,0,98.5102,529,245,197,0.5923,36,23.97,442,14.74204588,0.537,27.45259941,
NODE_923_length_1379_cov_20.803863_25_1321_g962,P450_26,0.037,NODE_923_length_1379_cov_20.803863_25_1321_g962,58.7168,1077,0,100,1077,657,530,0.4363,43,46.85,1187,39.59006439,1.077,36.75957697,
NODE_929_length_1377_cov_11.981399_20_1317_g968,P450_36,0.13,NODE_929_length_1377_cov_11.981399_20_1317_g968,31.0096,1143,0,99.3876,1136,304,372,0.5122,16,37.38,676,22.54665841,1.143,19.72586037,
NODE_941_length_1374_cov_9.143922_222_1374_g980,20DD_coca-20110131_6396,1.7,NODE_941_length_1374_cov_9.143922_222_1374_g980,28.1787,1119,0,99.9106,1118,318,282,0.4436,21,20.27,600,20.01182699,1.119,17.88367023,
NODE_956_length_1366_cov_33.166542_1_1311_g995,pathway_EcSPMT,0,NODE_956_length_1366_cov_33.166542_1_1311_g995,103.1361,1014,0,100,1014,969,989,0.4496,95,50.26,1958,65.30526208,1.014,64.40361152,
NODE_973_length_1360_cov_14.814619_140_1301_g1012,struc_cocaine_synthase_AGT56097,9.00E-68,NODE_973_length_1360_cov_14.814619_140_1301_g1012,44.4121,939,0,100,939,387,397,0.4486,38,27.85,784,26.14878727,0.939,27.84748378,
NODE_991_length_1353_cov_23.508333_1_1220_g1030,P450_6,0.027,NODE_991_length_1353_cov_23.508333_1_1220_g1030,69.2443,1142,0,100,1142,772,703,0.4736,42,68.66,1475,49.19574135,1.142,43.07858262,
NODE_995_length_1352_cov_16.332828_46_1274_g1034,P450_2,0.094,NODE_995_length_1352_cov_16.332828_46_1274_g1034,53.5859,1053,0,99.905,1052,524,544,0.5218,41,40.1,1068,35.62105204,1.053,33.82815958,
NODE_997_length_1351_cov_20.022762_27_1231_g1036,P450_19,0.012,NODE_997_length_1351_cov_20.022762_27_1231_g1036,61.1174,843,0,98.4579,830,488,478,0.4707,61,28.58,966,32.21904145,0.843,38.2195035,
NODE_1001_length_1349_cov_10.588906_1_954_g1040,EcAOF_candidate_8_coca-20110131_1438,0.045,NODE_1001_length_1349_cov_10.588906_1_954_g1040,33.2844,784,0,100,784,242,248,0.4405,30,18.11,490,16.34299204,0.784,20.84565311,
NODE_1007_length_1346_cov_47.488957_1_1245_g1046,struc_EcSPMT,0.032,NODE_1007_length_1346_cov_47.488957_1_1245_g1046,121.1399,1008,0,100,1008,1564,714,0.4988,95,116.01,2278,75.97823647,1.008,75.37523459,
NODE_1016_length_1342_cov_15.483575_1_1342_g1055,P450_35,0.044,NODE_1016_length_1342_cov_15.483575_1_1342_g1055,42.2515,1181,0,100,1181,529,418,0.4687,30,33.44,947,31.5853336,1.181,26.74456698,
NODE_1027_length_1335_cov_14.236559_1_1213_g1066,P450_15,0,NODE_1027_length_1335_cov_14.236559_1_1213_g1066,36.0294,1087,0,100,1087,469,276,0.461,30,27.75,745,24.84801851,1.087,22.85926266,
NODE_1034_length_1332_cov_10.822171_108_1281_g1073,EcAOF_candidate_7_coca-20110131_2982,0.028,NODE_1034_length_1332_cov_10.822171_108_1281_g1073,27.4777,1032,0,100,1032,252,283,0.4543,18,24.97,535,17.84387907,1.032,17.29058049,
NODE_1050_length_1326_cov_14.645012_1_1320_g1090,20DD_NODE_3028_length_1489_cov_23.482830,0.056,NODE_1050_length_1326_cov_14.645012_1_1320_g1090,35.1254,1053,0,99.4302,1047,443,260,0.4849,24,36.25,703,23.44719062,1.053,22.26703763,
NODE_1056_length_1323_cov_11.606202_17_1323_g1096,20DD_coca-20110131_1706,0.07,NODE_1056_length_1323_cov_11.606202_17_1323_g1096,31.7703,1197,0,99.6658,1193,374,344,0.4343,27,20.02,718,23.9474863,1.197,20.00625422,
NODE_1059_length_1322_cov_8.378588_1_1307_g1099,20DD_NODE_6231_length_1113_cov_7.380556,0.3,NODE_1059_length_1322_cov_8.378588_1_1307_g1099,23.6812,1167,0,99.9143,1166,266,252,0.4227,21,12.18,518,17.2768773,1.167,14.80452211,
NODE_1063_length_1319_cov_21.660187_1_1319_g1103,EcAOC_candidate_3_NODE_287_length_2514_cov_36.770254,0.21,NODE_1063_length_1319_cov_21.660187_1_1319_g1103,56.5505,1168,0,100,1168,677,566,0.4653,47,38.06,1243,41.45783491,1.168,35.49472167,
NODE_1076_length_1316_cov_13.382697_1_1254_g1117,P450_19,0.1,NODE_1076_length_1316_cov_13.382697_1_1254_g1117,34.7985,1166,0,100,1166,364,397,0.4266,28,24.99,761,25.38166723,1.166,21.76815372,
NODE_1079_length_1315_cov_13.097504_1_1263_g1120,20DD_coca-20110131_13971,0.043,NODE_1079_length_1315_cov_13.097504_1_1263_g1120,48.5991,1110,0,99.009,1099,524,499,0.4536,39,34.11,1023,34.12016502,1.11,30.7388874,
NODE_1087_length_1312_cov_24.585614_66_1312_g1128,20DD_coca-20110131_14092,0.038,NODE_1087_length_1312_cov_24.585614_66_1312_g1128,70.1162,1119,0,99.9106,1118,762,705,0.4593,50,55.46,1467,48.92891699,1.119,43.72557372,
NODE_1091_length_1312_cov_6.429242_1_1312_g1132,20DD_Contig_5105,0.29,NODE_1091_length_1312_cov_6.429242_1_1312_g1132,17.0854,1112,0,99.1906,1103,204,159,0.4459,16,9.92,363,12.10715533,1.112,10.88772961,
NODE_1094_length_1308_cov_63.765490_1_1279_g1135,struc_cocaine_synthase_AGT56097,2.00E-12,NODE_1094_length_1308_cov_63.765490_1_1279_g1135,157.5616,1056,0,100,1056,1886,1221,0.4659,114,131.42,3107,103.6279108,1.056,98.13249125,
NODE_1109_length_1302_cov_77.074862_31_1249_g1150,struc_EcSPMT,0.057,NODE_1109_length_1302_cov_77.074862_31_1249_g1150,256.5628,924,0,99.8918,923,2290,2157,0.4467,154,278.19,4447,148.320991,0.924,160.5205531,
NODE_1112_length_1301_cov_24.550473_1_1301_g1153,EcAOC1,0.004,NODE_1112_length_1301_cov_24.550473_1_1301_g1153,65.0874,938,0,97.0149,910,720,427,0.4438,54,50.47,1147,38.2559426,0.938,40.78458699,
NODE_1113_length_1301_cov_14.532334_1_1301_g1154,20DD_coca-20110131_11584,0.12,NODE_1113_length_1301_cov_14.532334_1_1301_g1154,36.8096,1140,0,99.386,1133,496,354,0.4524,25,30.51,850,28.35008824,1.14,24.86849845,
NODE_1114_length_1301_cov_11.343849_76_1301_g1155,P450_14,3.00E-156,NODE_1114_length_1301_cov_11.343849_76_1301_g1155,29.8763,1091,0,99.9083,1090,331,283,0.4587,25,22.44,614,20.47876962,1.091,18.77064126,
NODE_1130_length_1292_cov_30.358221_239_1221_g1171,P450_44,8.00E-24,NODE_1130_length_1292_cov_30.358221_239_1221_g1171,86.8191,879,0,100,879,859,578,0.4574,75,55.85,1437,47.92832564,0.879,54.52596774,
NODE_1138_length_1288_cov_7.268526_1_1288_g1179,20DD_NODE_4522_length_1285_cov_29.614217,0.002,NODE_1138_length_1288_cov_7.268526_1_1288_g1179,18.8653,995,0,99.8995,994,164,193,0.4148,15,11.59,357,11.90703706,0.995,11.96687142,
NODE_1145_length_1286_cov_26.432562_1_1286_g1186,20DD_Contig_5105,0.17,NODE_1145_length_1286_cov_26.432562_1_1286_g1186,72.8737,1077,0,99.7214,1074,775,693,0.4516,31,120.47,1468,48.96227003,1.077,45.46171777,
NODE_1170_length_1276_cov_25.022526_1_1276_g1211,P450_29,0.04,NODE_1170_length_1276_cov_25.022526_1_1276_g1211,58.1787,1108,0,100,1108,765,445,0.4554,36,50.09,1210,40.35718443,1.108,36.42345165,
NODE_1177_length_1273_cov_19.233871_1_1273_g1218,P450_19,0.084,NODE_1177_length_1273_cov_19.233871_1_1273_g1218,50.9407,1080,0,99.7222,1077,572,463,0.4542,38,34.76,1035,34.52040156,1.08,31.96333478,
NODE_1188_length_1268_cov_21.278543_13_1268_g1229,20DD_NODE_3246_length_1452_cov_25.390416,0,NODE_1188_length_1268_cov_21.278543_13_1268_g1229,68.133,925,0,100,925,606,572,0.4881,29,78.11,1178,39.28988699,0.925,42.4755535,
NODE_1214_length_1261_cov_8.119707_1_1261_g1255,Polyketide_NODE_11256_length_732_cov_72.616595,0.35,NODE_1214_length_1261_cov_8.119707_1_1261_g1255,24.3537,1063,0,100,1063,269,224,0.4111,20,16.35,493,16.44305118,1.063,15.46853356,
NODE_1237_length_1251_cov_9.042693_1_1251_g1277,20DD_Contig_6161,0.042,NODE_1237_length_1251_cov_9.042693_1_1251_g1277,25.947,1189,0,100,1189,302,275,0.3995,24,13.49,577,19.24470696,1.189,16.18562402,
NODE_1241_length_1250_cov_10.413311_1_1022_g1281,P450_24,0.12,NODE_1241_length_1250_cov_10.413311_1_1022_g1281,24.0539,853,0,99.8828,852,190,202,0.4673,19,15.59,392,13.07439363,0.853,15.32754236,
NODE_1247_length_1248_cov_10.488889_129_1248_g1287,20DD_NODE_3560_length_1408_cov_14.756364,0.67,NODE_1247_length_1248_cov_10.488889_129_1248_g1287,32.0082,855,0,98.5965,843,232,283,0.4226,26,24.21,515,17.17681817,0.855,20.08984581,
NODE_1248_length_1248_cov_6.934979_1_1248_g1288,20DD_coca-20110131_6665,0.092,NODE_1248_length_1248_cov_6.934979_1_1248_g1288,16.1413,941,0,100,941,135,160,0.4756,15,9.01,295,9.83914827,0.941,10.45605555,
NODE_1271_length_1239_cov_313.519900_66_1107_g1311,P450_8,0.11,NODE_1271_length_1239_cov_313.519900_66_1107_g1311,995.0767,873,0,100,873,8742,7435,0.5017,904,445.68,16177,539.5522087,0.873,618.0437671,
NODE_1283_length_1236_cov_11.352452_1_1177_g1323,struc_EcSMT,0.099,NODE_1283_length_1236_cov_11.352452_1_1177_g1323,37.0479,919,0,100,919,339,297,0.4066,28,32.09,636,21.21253661,0.919,23.08219435,
NODE_1286_length_1235_cov_40.793677_4_1230_g1326,struc_cocaine_synthase_AGT56097,5.00E-09,NODE_1286_length_1235_cov_40.793677_4_1230_g1326,112.1735,1026,0,99.4152,1020,1107,1043,0.4776,78,90.27,2150,71.70904671,1.026,69.8918584,
NODE_1294_length_1233_cov_13.395000_1_1141_g1334,P450_4,0.11,NODE_1294_length_1233_cov_13.395000_1_1141_g1334,38.3164,648,0,99.0741,642,261,204,0.4405,31,23.76,465,15.50916592,0.648,23.93389802,
NODE_1295_length_1233_cov_8.558333_1_1233_g1335,20DD_NODE_3028_length_1489_cov_23.482830,0.039,NODE_1295_length_1233_cov_8.558333_1_1233_g1335,27.0604,877,0,98.4036,863,231,235,0.4663,26,16.43,466,15.54251896,0.877,17.72237054,
NODE_1311_length_1228_cov_8.967364_1_1228_g1351,P450_44,3.00E-73,NODE_1311_length_1228_cov_8.967364_1_1228_g1351,27.5544,1039,0,100,1039,288,253,0.5161,16,26.02,541,18.04399734,1.039,17.36669618,
NODE_1312_length_1227_cov_10.376884_10_1227_g1352,P450_24,0.085,NODE_1312_length_1227_cov_10.376884_10_1227_g1352,27.4857,1083,0,99.169,1074,304,273,0.4607,23,18.62,577,19.24470696,1.083,17.76981252,
NODE_1325_length_1223_cov_14.894207_177_1223_g1365,20DD_NODE_3028_length_1489_cov_23.482830,0.17,NODE_1325_length_1223_cov_14.894207_177_1223_g1365,45.84,931,0,100,931,435,370,0.4457,28,47.07,805,26.84920121,0.931,28.83909905,
NODE_1327_length_1224_cov_6.826196_4_1173_g1367,P450_38,0.049,NODE_1327_length_1224_cov_6.826196_4_1173_g1367,17.0518,888,0,100,888,162,124,0.4527,17,10.3,286,9.538970865,0.888,10.74208431,
NODE_1331_length_1222_cov_61.595458_26_1163_g1371,struc_cocaine_synthase_AGT56097,6.00E-57,NODE_1331_length_1222_cov_61.595458_26_1163_g1371,188.2946,930,0,99.8925,929,1535,1739,0.4431,157,140.81,3274,109.1978693,0.93,117.4170637,
NODE_1350_length_1216_cov_9.732883_1_1167_g1389,P450_47,0.071,NODE_1350_length_1216_cov_9.732883_1_1167_g1389,30.4487,945,0,98.2011,928,297,249,0.4166,29,18.1,546,18.21076256,0.945,19.27064821,
NODE_1370_length_1211_cov_10.820034_1_1211_g1409,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,1.00E-05,NODE_1370_length_1211_cov_10.820034_1_1211_g1409,27.2751,1203,0,99.8337,1201,302,315,0.441,25,16.77,617,20.57882875,1.203,17.10625832,
NODE_1376_length_1210_cov_6.974511_56_1194_g1414,20DD_coca-20110131_27652,0,NODE_1376_length_1210_cov_6.974511_56_1194_g1414,21.5927,1095,0,98.1735,1075,230,222,0.4576,19,12.3,452,15.07557633,1.095,13.76764962,
NODE_1380_length_1208_cov_26.834043_1_1122_g1418,P450_23,0.039,NODE_1380_length_1208_cov_26.834043_1_1122_g1418,94.3169,975,0,99.7949,973,916,849,0.4811,91,57.28,1765,58.86812439,0.975,60.37756348,
NODE_1390_length_1206_cov_10.516624_1_1206_g1428,struc_EcCHS,0,NODE_1390_length_1206_cov_10.516624_1_1206_g1428,30.1356,1143,0,100,1143,354,299,0.5016,27,19.41,653,21.77953837,1.143,19.05471424,
NODE_1395_length_1205_cov_5.281570_1_1205_g1433,P450_11,0.089,NODE_1395_length_1205_cov_5.281570_1_1205_g1433,13.1474,1038,0,99.711,1035,156,113,0.4306,12,7.24,269,8.9719691,1.038,8.643515511,
NODE_1397_length_1203_cov_51.494017_22_1203_g1435,struc_EcSMT,0.024,NODE_1397_length_1203_cov_51.494017_22_1203_g1435,137.1053,1064,0,100,1064,1388,1339,0.4438,94,124.98,2727,90.95375367,1.064,85.48285119,
NODE_1403_length_1202_cov_14.500428_61_1202_g1441,P450_32,0,NODE_1403_length_1202_cov_14.500428_61_1202_g1441,40.1613,930,0,98.6022,917,391,309,0.4352,36,26.39,700,23.34713149,0.93,25.10444246,
NODE_1417_length_1197_cov_10.852234_1_1141_g1455,P450_15,0.042,NODE_1417_length_1197_cov_10.852234_1_1141_g1455,29.2564,858,0,99.4172,853,245,226,0.4331,26,19.49,471,15.70928419,0.858,18.30918903,
NODE_1429_length_1193_cov_24.467241_17_1125_g1467,20DD_NODE_6231_length_1113_cov_7.380556,0.13,NODE_1429_length_1193_cov_24.467241_17_1125_g1467,63.4343,792,0,100,792,509,428,0.4482,51,43.47,937,31.25180315,0.792,39.45934741,
NODE_1430_length_1193_cov_14.932759_5_1116_g1468,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,8.00E-131,NODE_1430_length_1193_cov_14.932759_5_1116_g1468,39.4899,894,0,99.8881,893,396,266,0.4435,32,30.73,662,22.07971578,0.894,24.69766866,
NODE_1440_length_1192_cov_11.546160_1_1192_g1478,20DD_coca-20110131_6097,0,NODE_1440_length_1192_cov_11.546160_1_1192_g1478,30.4692,1038,0,99.3256,1031,311,286,0.456,26,19.22,597,19.91176785,1.038,19.18282067,
NODE_1445_length_1191_cov_13.052677_13_1174_g1483,pathway_EcSABATH1,0,NODE_1445_length_1191_cov_13.052677_13_1174_g1483,38.2323,1089,0,99.3572,1082,400,391,0.4221,34,25.52,791,26.38225858,1.089,24.22613277,
NODE_1447_length_1191_cov_11.508636_1_1141_g1485,20DD_Contig_11356,0.018,NODE_1447_length_1191_cov_11.508636_1_1141_g1485,33.7462,792,0,98.6111,781,241,262,0.4632,31,17.39,503,16.77658163,0.792,21.18255256,
NODE_1474_length_1182_cov_9.630983_1_1128_g1512,P450_31,0.085,NODE_1474_length_1182_cov_9.630983_1_1128_g1512,26.1687,1126,0,99.9112,1125,320,236,0.4191,24,19.71,556,18.54429301,1.126,16.46917674,
NODE_1480_length_1179_cov_15.704188_57_1179_g1518,P450_31,0,NODE_1480_length_1179_cov_15.704188_57_1179_g1518,42.7187,1006,0,100,1006,419,385,0.4354,34,29.87,804,26.81584817,1.006,26.65591269,
NODE_1481_length_1179_cov_12.157068_1_1117_g1519,P450_12,0.002,NODE_1481_length_1179_cov_12.157068_1_1117_g1519,33.3202,1012,0,98.3202,995,334,303,0.4354,31,22.12,637,21.24588965,1.012,20.99396211,
NODE_1503_length_1174_cov_4.672217_60_1174_g1541,P450_29,0.008,NODE_1503_length_1174_cov_4.672217_60_1174_g1541,13.2203,1103,0,99.8187,1101,182,112,0.4547,11,8.02,294,9.805795225,1.103,8.890113531,
NODE_1508_length_1173_cov_7.607895_1_1091_g1546,Polyketide_NODE_11256_length_732_cov_72.616595,0.22,NODE_1508_length_1173_cov_7.607895_1_1091_g1546,19.773,903,0,100,903,179,159,0.4176,18,9.56,338,11.2733292,0.903,12.48430698,
NODE_1509_length_1173_cov_6.692105_1_1124_g1547,20DD_coca-20110131_14092,0,NODE_1509_length_1173_cov_6.692105_1_1124_g1547,17.0929,990,0,99.899,989,163,161,0.4204,13,15.01,324,10.80638657,0.99,10.91554199,
NODE_1521_length_1169_cov_19.648768_1_1101_g1559,20DD_B9GL08_POPTR,0.066,NODE_1521_length_1169_cov_19.648768_1_1101_g1559,58.5548,939,0,99.4675,934,540,510,0.4908,61,25.6,1050,35.02069723,0.939,37.2957372,
NODE_1540_length_1162_cov_14.888397_12_1101_g1578,20DD_coca-20110131_1706,0.1,NODE_1540_length_1162_cov_14.888397_12_1101_g1578,37.3714,840,0,99.5238,836,283,308,0.424,27,28.93,591,19.71164958,0.84,23.46624951,
NODE_1541_length_1162_cov_10.732507_1_1162_g1579,P450_20,0.011,NODE_1541_length_1162_cov_10.732507_1_1162_g1579,33.9426,958,0,98.3299,942,341,277,0.4518,27,23.29,618,20.6121818,0.958,21.51584739,
NODE_1550_length_1159_cov_61.633215_107_1159_g1588,P450_12,0.062,NODE_1550_length_1159_cov_61.633215_107_1159_g1588,136.6813,888,0,100,888,1476,793,0.4569,117,94.71,2269,75.67805907,0.888,85.22303949,
NODE_1585_length_1152_cov_139.328865_111_1091_g1623,struc_EcSPMT,0.067,NODE_1585_length_1152_cov_139.328865_111_1091_g1623,465.5234,789,0,100,789,3508,3328,0.4438,295,438.5,6836,228.0014155,0.789,288.9751781,
NODE_1591_length_1150_cov_15.723366_1_1150_g1629,Polyketide_NODE_11256_length_732_cov_72.616595,0.66,NODE_1591_length_1150_cov_15.723366_1_1150_g1629,40.3052,1150,0,100,1150,443,466,0.4654,32,28.68,909,30.31791789,1.15,26.36340686,
NODE_1596_length_1149_cov_8.094086_1_1149_g1634,20DD_coca-20110131_6396,0.013,NODE_1596_length_1149_cov_8.094086_1_1149_g1634,20.6887,1134,0,100,1134,239,203,0.4198,16,17.33,442,14.74204588,1.134,13.00004046,
NODE_1628_length_1140_cov_23.685637_1_1140_g1666,P450_40,0,NODE_1628_length_1140_cov_23.685637_1_1140_g1666,76.9125,1120,0,99.9107,1119,798,814,0.4687,55,65.97,1612,53.76510851,1.12,48.00456117,
NODE_1633_length_1139_cov_57.278481_11_983_g1671,20DD_ABK94665.1,0.055,NODE_1633_length_1139_cov_57.278481_11_983_g1671,162.5347,909,0,100,909,1462,1321,0.5356,105,160.25,2783,92.82152419,0.909,102.113888,
