ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,41303704
NODE_2313_length_1286_cov_13.063847_1_1231_g2386,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.077,NODE_2313_length_1286_cov_13.063847_1_1231_g2386,37.9753,1011,0,99.7033,1008,451,287,0.412,22,44.38,738,17.86764866,1.011,17.67324299,
NODE_2381_length_1274_cov_13.860596_10_1257_g2454,P450_42,0.093,NODE_2381_length_1274_cov_13.860596_10_1257_g2454,36.3182,1122,0,98.3957,1104,482,299,0.4188,26,30.44,781,18.90871762,1.122,16.8526895,
NODE_2387_length_1273_cov_21.202419_1_1178_g2460,P450_13,0.022,NODE_2387_length_1273_cov_21.202419_1_1178_g2460,57.2452,938,0,99.8934,937,626,423,0.4538,46,35.27,1049,25.39724044,0.938,27.0759493,
NODE_2400_length_1271_cov_19.638934_122_1211_g2473,struc_EcCHS,0.011,NODE_2400_length_1271_cov_19.638934_122_1211_g2473,47.0641,951,0,100,951,497,362,0.4681,38,31.91,859,20.79716829,0.951,21.86873637,
NODE_2404_length_1270_cov_20.558610_106_1225_g2477,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.044,NODE_2404_length_1270_cov_20.558610_106_1225_g2477,52.5066,831,0,99.7593,829,448,375,0.4627,29,48.03,823,19.92557567,0.831,23.97782873,
NODE_2409_length_1269_cov_19.120550_310_1181_g2483,P450_22,0.005,NODE_2409_length_1269_cov_19.120550_310_1181_g2483,49.5061,735,0,100,735,401,295,0.4643,39,31.13,696,16.85079061,0.735,22.92624572,
NODE_2410_length_1269_cov_18.909385_1_1269_g2484,struc_cocaine_synthase_AGT56097,4.00E-20,NODE_2410_length_1269_cov_18.909385_1_1269_g2484,40.8178,1147,0,99.7384,1144,553,332,0.4543,31,44.11,885,21.42665185,1.147,18.68060318,
NODE_2467_length_1259_cov_9.860522_46_1245_g2541,20DD_coca-20110131_10703,0,NODE_2467_length_1259_cov_9.860522_46_1245_g2541,27.4761,1023,0,99.7067,1020,286,255,0.4311,24,17.16,541,13.09810017,1.023,12.80361698,
NODE_2488_length_1254_cov_13.324324_1_1254_g2562,struc_EcSABATH1,0.012,NODE_2488_length_1254_cov_13.324324_1_1254_g2562,39.5877,1254,0,99.9203,1253,647,403,0.4476,23,45.73,1050,25.42145135,1.254,20.27228975,
NODE_2508_length_1250_cov_17.999178_1_1070_g2581,EcAOF_candidate_7_coca-20110131_2982,5.00E-04,NODE_2508_length_1250_cov_17.999178_1_1070_g2581,48.2399,813,0,99.877,812,567,351,0.4495,30,46.07,918,22.22561175,0.813,27.33777583,
NODE_2511_length_1249_cov_32.685855_88_1201_g2583,P450_23,0.043,NODE_2511_length_1249_cov_32.685855_88_1201_g2583,83.8403,933,0,100,933,823,661,0.48,63,49.29,1484,35.92898457,0.933,38.50909386,
NODE_2547_length_1243_cov_100.699174_101_1243_g2619,struc_EcSPMT,0.032,NODE_2547_length_1243_cov_100.699174_101_1243_g2619,229.4302,960,0,100,960,2830,1285,0.5028,155,213.4,4115,99.62787837,0.96,103.77904,
NODE_2551_length_1243_cov_6.319835_1_1243_g2623,20DD_coca-20110131_11729,0.021,NODE_2551_length_1243_cov_6.319835_1_1243_g2623,15.9685,1208,0,100,1208,212,161,0.4319,10,14.72,373,9.030667955,1.208,7.475718506,
NODE_2558_length_1242_cov_9.232423_1_1181_g2629,20DD_B9GL08_POPTR,0.052,NODE_2558_length_1242_cov_9.232423_1_1181_g2629,23.2449,784,0,99.1071,777,203,147,0.4265,19,14.74,350,8.473817116,0.784,10.8084402,
NODE_2575_length_1239_cov_14.486733_1_1239_g2646,Polyketide_CsOAC_JN679224,0.021,NODE_2575_length_1239_cov_14.486733_1_1239_g2646,31.7222,612,0,99.8366,611,139,229,0.4293,22,29.65,368,8.909613424,0.612,14.55819187,
NODE_2597_length_1237_cov_8.070598_8_1232_g2668,20DD_coca-20110131_6396,0.016,NODE_2597_length_1237_cov_8.070598_8_1232_g2668,22.6194,1101,0,98.0926,1080,244,239,0.4718,19,15.83,483,11.69386762,1.101,10.62113317,
NODE_2601_length_1235_cov_52.227953_218_1185_g2672,P450_44,8.00E-24,NODE_2601_length_1235_cov_52.227953_218_1185_g2672,148.699,867,0,99.8847,866,1363,1094,0.4575,132,88.24,2457,59.48619615,0.867,68.61152959,
NODE_2622_length_1232_cov_7.265221_1_1131_g2693,P450_38,0.038,NODE_2622_length_1232_cov_7.265221_1_1131_g2693,14.6412,864,0,96.9907,838,110,137,0.4559,13,10.79,247,5.980093793,0.864,6.921404853,
NODE_2670_length_1224_cov_11.858102_1_1188_g2741,struc_EcPKS1,0,NODE_2670_length_1224_cov_11.858102_1_1188_g2741,22.7121,990,0,100,990,326,114,0.5304,13,36.23,440,10.65279866,0.99,10.76040269,
NODE_2685_length_1221_cov_13.625421_40_1214_g2756,20DD_coca-20110131_12600,0,NODE_2685_length_1221_cov_13.625421_40_1214_g2756,34.8481,1053,0,99.8101,1051,390,314,0.4286,24,28.8,704,17.04447786,1.053,16.18658866,
NODE_2700_length_1219_cov_38.254637_14_1131_g2771,P450_11,0.044,NODE_2700_length_1219_cov_38.254637_14_1131_g2771,120.9899,789,0,100,789,953,839,0.4608,81,107.73,1792,43.38594363,0.789,54.98852171,
NODE_2755_length_1213_cov_10.270339_1_1194_g2827,20DD_ABK94665.1,0.007,NODE_2755_length_1213_cov_10.270339_1_1194_g2827,27.8605,968,0,98.4504,953,551,195,0.4792,18,34.24,746,18.06133591,0.968,18.65840487,
NODE_2757_length_1213_cov_6.028814_1_1122_g2829,P450_10,0.54,NODE_2757_length_1213_cov_6.028814_1_1122_g2829,16.6829,1047,0,100,1047,177,170,0.4179,15,9.77,347,8.401184398,1.047,8.024053866,
NODE_2759_length_1212_cov_62.270568_9_1197_g2831,20DD_ABK94665.1,0.055,NODE_2759_length_1212_cov_62.270568_9_1197_g2831,161.3916,909,0,100,909,1567,1223,0.5493,132,117.97,2790,67.54842786,0.909,74.31070172,
NODE_2767_length_1211_cov_14.356537_1_1131_g2839,P450_32,0.005,NODE_2767_length_1211_cov_14.356537_1_1131_g2839,42.0587,783,0,99.4891,779,383,243,0.4399,33,30.3,626,15.15602718,0.783,19.35635656,
NODE_2775_length_1210_cov_10.174172_1_1203_g2847,20DD_coca-20110131_6097,1.00E-147,NODE_2775_length_1210_cov_10.174172_1_1203_g2847,22.5291,1013,0,100,1013,279,168,0.4512,18,17.99,447,10.822275,1.013,10.68339092,
NODE_2807_length_1206_cov_13.482523_1_1204_g2879,struc_cocaine_synthase_AGT56097,2.00E-58,NODE_2807_length_1206_cov_13.482523_1_1204_g2879,32.0556,1080,0,100,1080,423,346,0.4609,23,28.08,769,18.61818675,1.08,17.2390618,
NODE_2842_length_1201_cov_34.291952_1_1201_g2914,Polyketide_NODE_17446_length_416_cov_17.443864,0.04,NODE_2842_length_1201_cov_34.291952_1_1201_g2914,92.6371,1116,0,99.7312,1113,1077,856,0.4276,82,56.33,1933,46.79968138,1.116,41.93519837,
NODE_2846_length_1201_cov_8.906678_1_1189_g2918,pathway_EcSPDS,1.00E-37,NODE_2846_length_1201_cov_8.906678_1_1189_g2918,31.0519,1021,0,100,1021,761,363,0.5237,21,62.85,1124,27.21305839,1.021,26.65333829,
NODE_2857_length_1200_cov_6.656384_1_1173_g2929,20DD_NODE_3560_length_1408_cov_14.756364,0.057,NODE_2857_length_1200_cov_6.656384_1_1173_g2929,17.802,1101,0,99.3642,1094,204,173,0.4498,18,11.09,377,9.127511579,1.101,8.290201252,
NODE_2875_length_1196_cov_14.793637_1_1196_g2945,P450_9,0.33,NODE_2875_length_1196_cov_14.793637_1_1196_g2945,34.7282,872,0,100,872,402,207,0.4257,29,28.69,609,14.74444178,0.872,16.90876351,
NODE_2878_length_1196_cov_6.152193_1_1189_g2948,Polyketide_CsOAC_JN679224,0.086,NODE_2878_length_1196_cov_6.152193_1_1189_g2948,30.2347,980,0,100,980,315,1055,0.568,14,103.28,1370,33.16894128,0.98,33.84585845,
NODE_2916_length_1189_cov_9.418685_9_1144_g2985,Polyketide_NODE_11256_length_732_cov_72.616595,0.21,NODE_2916_length_1189_cov_9.418685_9_1144_g2985,29.3571,966,0,100,966,303,443,0.4276,18,36.64,746,18.06133591,0.966,18.6970351,
NODE_2948_length_1183_cov_8.592174_21_1095_g3017,20DD_coca-20110131_11729,0.029,NODE_2948_length_1183_cov_8.592174_21_1095_g3017,26.4122,786,0,99.7455,784,212,202,0.504,20,21.99,414,10.0233151,0.786,12.75230929,
NODE_2956_length_1181_cov_8.716899_1_1131_g3024,20DD_Contig_11356,0,NODE_2956_length_1181_cov_8.716899_1_1131_g3024,26.1545,1081,0,99.1674,1072,407,260,0.4618,24,19.74,667,16.14867433,1.081,14.93864416,
NODE_2964_length_1180_cov_8.938099_1_1118_g3032,struc_cocaine_synthase_AGT56097,2.00E-05,NODE_2964_length_1180_cov_8.938099_1_1118_g3032,22.3991,882,0,100,882,221,156,0.4367,22,14.5,377,9.127511579,0.882,10.34865258,
NODE_3023_length_1171_cov_33.465729_1_1171_g3091,20DD_coca-20110131_14092,0.11,NODE_3023_length_1171_cov_33.465729_1_1171_g3091,87.3357,1135,0,100,1135,1051,911,0.4576,58,86.95,1962,47.50179766,1.135,41.85180411,
NODE_3029_length_1171_cov_6.352373_1_1098_g3097,P450_26,0.021,NODE_3029_length_1171_cov_6.352373_1_1098_g3097,12.9684,855,0,99.5322,851,124,94,0.4174,10,8.89,218,5.277977518,0.855,6.17307312,
NODE_3039_length_1170_cov_5.316623_1_977_g3107,P450_34,0.041,NODE_3039_length_1170_cov_5.316623_1_977_g3107,18.3857,879,0,100,879,127,428,0.6303,13,29.87,555,13.43705285,0.879,15.28674955,
NODE_3041_length_1169_cov_27.870599_6_1122_g3109,P450_6,0.076,NODE_3041_length_1169_cov_27.870599_6_1122_g3109,78.5407,945,0,100,945,758,696,0.4893,68,48.4,1454,35.20265739,0.945,37.2514893,
NODE_3070_length_1165_cov_12.078622_1_1165_g3137,P450_9,0.044,NODE_3070_length_1165_cov_12.078622_1_1165_g3137,30.0464,1165,0,100,1165,424,242,0.4893,19,37.61,666,16.12446343,1.165,13.84074114,
NODE_3084_length_1163_cov_16.584956_1_1163_g3151,P450_43,0.038,NODE_3084_length_1163_cov_16.584956_1_1163_g3151,33.4476,630,0,99.6825,628,245,152,0.4156,24,25.88,397,9.6117297,0.63,15.25671381,
NODE_3100_length_1161_cov_100.266844_2_402_g3167,20DD_Contig_5938,0.031,NODE_3100_length_1161_cov_100.266844_2_402_g3167,578.2567,261,0,100,261,1800,1013,0.4576,664,319.36,2813,68.1052787,0.261,260.9397651,
NODE_3105_length_1161_cov_15.201241_1_1045_g3172,struc_EcSABATH1,0.16,NODE_3105_length_1161_cov_15.201241_1_1045_g3172,36.4989,938,0,100,938,401,253,0.4199,22,31.8,654,15.83393255,0.938,16.88052511,
NODE_3111_length_1160_cov_61.937001_10_1101_g3178,P450_29,0.03,NODE_3111_length_1160_cov_61.937001_10_1101_g3178,186.7373,651,0,100,651,1227,1044,0.4493,199,83.07,2271,54.98296763,0.651,84.45924367,
NODE_3127_length_1158_cov_11.643556_302_1158_g3194,20DD_Contig_1266,0.72,NODE_3127_length_1158_cov_11.643556_302_1158_g3194,22.3903,807,0,100,807,256,112,0.4583,16,21.88,368,8.909613424,0.807,11.04041317,
NODE_3151_length_1156_cov_7.955476_1_1156_g3218,P450_39,0.026,NODE_3151_length_1156_cov_7.955476_1_1156_g3218,20.7909,1138,0,99.297,1130,233,233,0.47,12,20.64,466,11.28228222,1.138,9.914132001,
NODE_3162_length_1154_cov_130.092774_1_1154_g3228,20DD_coca-20110131_11729,0.003,NODE_3162_length_1154_cov_130.092774_1_1154_g3228,333.1083,1154,0,100,1154,3778,3557,0.3969,211,327.94,7335,177.5869958,1.154,153.8882113,
NODE_3193_length_1151_cov_7.382826_1_1151_g3258,20DD_NODE_3560_length_1408_cov_14.756364,0.11,NODE_3193_length_1151_cov_7.382826_1_1151_g3258,15.496,1006,0,99.006,996,166,175,0.4589,14,9.03,341,8.255918961,1.006,8.206678888,
NODE_3195_length_1151_cov_6.237030_17_1090_g3260,P450_31,0,NODE_3195_length_1151_cov_6.237030_17_1090_g3260,14.7526,954,0,100,954,172,107,0.4511,13,7.55,279,6.754842786,0.954,7.080547994,
NODE_3200_length_1150_cov_10.575649_1_1016_g3265,20DD_Contig_2932,0.093,NODE_3200_length_1150_cov_10.575649_1_1016_g3265,29.9335,842,0,100,842,279,246,0.4529,22,21.66,525,12.71072567,0.842,15.09587372,
NODE_3223_length_1147_cov_15.982047_1_1091_g3287,P450_4,0.011,NODE_3223_length_1147_cov_15.982047_1_1091_g3287,50.3026,717,0,99.7211,715,402,327,0.4381,44,35.66,729,17.64975051,0.717,24.61610949,
NODE_3238_length_1144_cov_10.731773_1_1076_g3302,P450_11,0.072,NODE_3238_length_1144_cov_10.731773_1_1076_g3302,28.1068,1021,0,99.7062,1018,278,269,0.3804,21,24.94,547,13.24336561,1.021,12.97097513,
NODE_3263_length_1141_cov_19.670578_122_1099_g3327,20DD_coca-20110131_1706,0.099,NODE_3263_length_1141_cov_19.670578_122_1099_g3327,49.7548,840,0,99.881,839,505,287,0.4216,35,50.86,792,19.17503759,0.84,22.8274257,
NODE_3267_length_1141_cov_6.430505_1_1071_g3331,20DD_NODE_3560_length_1408_cov_14.756364,0.013,NODE_3267_length_1141_cov_6.430505_1_1071_g3331,15.5212,777,0,99.8713,776,134,108,0.4583,13,8.62,242,5.859039263,0.777,7.540591072,
NODE_3276_length_1139_cov_20.174503_1_1031_g3340,20DD_coca-20110131_11584,0.017,NODE_3276_length_1139_cov_20.174503_1_1031_g3340,43.8656,900,0,99.8889,899,396,354,0.4428,37,31.59,750,18.15817953,0.9,20.17575504,
NODE_3283_length_1139_cov_8.102170_1_1011_g3347,20DD_coca-20110131_11584,0.047,NODE_3283_length_1139_cov_8.102170_1_1011_g3347,17.7022,816,0,99.8775,815,120,162,0.4593,17,9.01,282,6.827475505,0.816,8.367004295,
NODE_3329_length_1134_cov_6.168029_1_1041_g3393,P450_12,0,NODE_3329_length_1134_cov_6.168029_1_1041_g3393,16.4407,810,0,99.6296,807,136,130,0.4422,16,8.33,266,6.440101008,0.81,7.950741985,
NODE_3346_length_1130_cov_157.988149_16_1071_g3410,20DD_Contig_11356,0.1,NODE_3346_length_1130_cov_157.988149_16_1071_g3410,383.2427,861,0,100,861,3950,2228,0.5861,295,255.38,6178,149.5749775,0.861,173.7223897,
NODE_3352_length_1130_cov_7.632634_1_1130_g3416,20DD_NODE_4522_length_1285_cov_29.614217,0.01,NODE_3352_length_1130_cov_7.632634_1_1130_g3416,18.0598,987,0,99.3921,981,172,180,0.4455,17,8.77,352,8.522238928,0.987,8.634487262,
NODE_3355_length_1129_cov_20.288321_1_1129_g3419,20DD_Contig_1266,0,NODE_3355_length_1129_cov_20.288321_1_1129_g3419,55.34,1000,0,99.9,999,603,497,0.4647,44,42.96,1100,26.63199665,1,26.63199665,
NODE_3368_length_1128_cov_5.430137_1_1128_g3433,20DD_coca-20110131_11584,0.048,NODE_3368_length_1128_cov_5.430137_1_1128_g3433,14.0799,964,0,98.8589,953,140,164,0.4504,11,9.06,304,7.360115438,0.964,7.63497452,
NODE_3381_length_1126_cov_9.038426_1_1126_g3446,P450_42,0.073,NODE_3381_length_1126_cov_9.038426_1_1126_g3446,25.8686,1126,0,100,1126,510,293,0.5202,18,30.63,803,19.44135755,1.126,17.26585928,
NODE_3400_length_1123_cov_13.317431_71_1095_g3465,P450_41,0.034,NODE_3400_length_1123_cov_13.317431_71_1095_g3465,37.6396,924,0,97.2944,899,324,336,0.4166,21,39.94,660,15.97919799,0.924,17.29350432,
NODE_3407_length_1122_cov_11.978880_1_1122_g3471,20DD_NODE_4134_length_1332_cov_14.319477,0.11,NODE_3407_length_1122_cov_11.978880_1_1122_g3471,25.3927,876,0,100,876,235,199,0.4348,24,15.95,434,10.50753322,0.876,11.99490094,
NODE_3427_length_1119_cov_11.725599_5_1119_g3491,20DD_Contig_9617,0.004,NODE_3427_length_1119_cov_11.725599_5_1119_g3491,32.8635,1026,0,100,1026,353,291,0.4581,26,22.47,644,15.59182349,1.026,15.19670906,
NODE_3448_length_1117_cov_21.983395_1_1117_g3512,pathway_EcAOC3,0,NODE_3448_length_1117_cov_21.983395_1_1117_g3512,57.2328,1117,0,99.9105,1116,654,553,0.4341,56,36.15,1207,29.2225636,1.117,26.16165049,
NODE_3451_length_1117_cov_5.042435_1_1117_g3515,P450_8,0.067,NODE_3451_length_1117_cov_5.042435_1_1117_g3515,13.1992,964,0,100,964,147,102,0.4524,12,8.06,249,6.028515605,0.964,6.253646893,
NODE_3454_length_1116_cov_40.690674_1_1116_g3518,P450_27,0.9,NODE_3454_length_1116_cov_40.690674_1_1116_g3518,117.2687,882,0,99.093,874,1011,967,0.442,51,139.08,1978,47.88917216,0.882,54.29611356,
NODE_3460_length_1116_cov_11.912281_157_1031_g3524,P450_34,2.00E-20,NODE_3460_length_1116_cov_11.912281_157_1031_g3524,29.1822,741,0,100,741,252,164,0.4084,26,16.47,416,10.07173691,0.741,13.5920876,
NODE_3491_length_1113_cov_12.323148_13_1061_g3555,P450_40,0.05,NODE_3491_length_1113_cov_12.323148_13_1061_g3555,27.7629,852,0,100,852,271,184,0.4121,16,25.94,455,11.01596225,0.852,12.92953316,
NODE_3493_length_1113_cov_9.323148_46_1113_g3557,20DD_coca-20110131_4904,0.076,NODE_3493_length_1113_cov_9.323148_46_1113_g3557,29.2526,1041,0,98.7512,1028,326,288,0.4632,26,23.69,614,14.86549631,1.041,14.28001567,
NODE_3520_length_1110_cov_115.546890_1_1061_g3584,P450_5,0.05,NODE_3520_length_1110_cov_115.546890_1_1061_g3584,260.937,810,0,100,810,2775,1171,0.4589,162,336.91,3946,95.53623525,0.81,117.9459694,
NODE_3529_length_1109_cov_13.051115_1_1109_g3593,P450_31,0.007,NODE_3529_length_1109_cov_13.051115_1_1109_g3593,34.2305,937,0,99.5731,933,346,270,0.4895,31,22.52,616,14.91391812,0.937,15.91666822,
NODE_3546_length_1107_cov_21.746741_1_1100_g3610,20DD_Contig_6161,0.044,NODE_3546_length_1107_cov_21.746741_1_1100_g3610,39.6675,848,0,100,848,430,211,0.4277,30,39.48,641,15.51919077,0.848,18.30093252,
NODE_3548_length_1107_cov_11.457169_1_997_g3612,struc_EcSABATH1,7.00E-100,NODE_3548_length_1107_cov_11.457169_1_997_g3612,25.0286,909,0,99.89,908,367,147,0.4657,11,31.46,514,12.44440571,0.909,13.6902153,
NODE_3558_length_1106_cov_9.980429_1_994_g3622,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,0.03,NODE_3558_length_1106_cov_9.980429_1_994_g3622,26.6459,771,0,100,771,156,232,0.4491,26,14.89,388,9.393831545,0.771,12.18395791,
NODE_3567_length_1105_cov_15.406716_1_1105_g3630,20DD_coca-20110131_4904,0.021,NODE_3567_length_1105_cov_15.406716_1_1105_g3630,41.0769,1105,0,100,1105,447,427,0.4535,31,32.5,874,21.16033188,1.105,19.14962161,
NODE_3590_length_1102_cov_11.598690_1_1102_g3653,P450_8,0.052,NODE_3590_length_1102_cov_11.598690_1_1102_g3653,32.5417,1102,0,100,1102,347,351,0.4554,29,23.55,698,16.89921242,1.102,15.33503849,
NODE_3603_length_1100_cov_51.522962_38_1051_g3666,P450_7,0.38,NODE_3603_length_1100_cov_51.522962_38_1051_g3666,106.9541,654,0,100,654,934,406,0.4621,85,94.02,1340,32.4426141,0.654,49.60644358,
NODE_3674_length_1093_cov_8.916038_1_1093_g3735,P450_26,0.058,NODE_3674_length_1093_cov_8.916038_1_1093_g3735,30.1123,828,0,95.4106,790,438,196,0.4549,19,34.07,634,15.34971443,0.828,18.53830245,
NODE_3685_length_1091_cov_43.809074_1_1035_g3746,20DD_coca-20110131_12600,0.068,NODE_3685_length_1091_cov_43.809074_1_1035_g3746,99.4378,884,0,100,884,1098,554,0.454,70,80.91,1652,39.99641679,0.884,45.24481537,
NODE_3687_length_1091_cov_13.162571_1_1030_g3748,P450_16,0.02,NODE_3687_length_1091_cov_13.162571_1_1030_g3748,35.9681,908,0,100,908,355,359,0.466,32,28.09,714,17.28658692,0.908,19.03809132,
NODE_3689_length_1091_cov_7.097353_1_1091_g3749,P450_32,0.048,NODE_3689_length_1091_cov_7.097353_1_1091_g3749,18.8194,1091,0,99.8167,1089,205,214,0.4495,15,13.7,419,10.14436963,1.091,9.298230644,
NODE_3695_length_1090_cov_11.885525_1_1021_g3755,P450_18,0.4,NODE_3695_length_1090_cov_11.885525_1_1021_g3755,29.4877,771,0,98.5733,760,276,157,0.4161,17,26.99,433,10.48332232,0.771,13.59704581,
NODE_3699_length_1090_cov_4.760643_9_1041_g3759,20DD_coca-20110131_6665,0.22,NODE_3699_length_1090_cov_4.760643_9_1041_g3759,8.9547,750,0,98.9333,742,76,65,0.4376,7,5.32,141,3.413737752,0.75,4.551650336,
NODE_3733_length_1085_cov_29.126426_13_963_g3791,P450_15,0.024,NODE_3733_length_1085_cov_29.126426_13_963_g3791,73.9669,936,0,99.6795,933,733,569,0.407,47,66.5,1302,31.52259967,0.936,33.6779911,
NODE_3734_length_1085_cov_22.618821_81_901_g3792,P450_3,0.015,NODE_3734_length_1085_cov_22.618821_81_901_g3792,59.526,597,0,100,597,500,167,0.4719,33,76.69,667,16.14867433,0.597,27.04970575,
NODE_3741_length_1084_cov_18.635585_1_941_g3799,P450_3,0,NODE_3741_length_1084_cov_18.635585_1_941_g3799,53.1325,913,0,99.8905,912,485,427,0.4375,41,42.88,912,22.08034631,0.913,24.18438808,
NODE_3763_length_1082_cov_7.258341_1_1082_g3821,EcAOC1,0.031,NODE_3763_length_1082_cov_7.258341_1_1082_g3821,22.8475,1082,0,100,1082,268,245,0.4338,21,13.44,513,12.4201948,1.082,11.47892311,
NODE_3792_length_1078_cov_9.404785_141_1078_g3849,P450_43,0.041,NODE_3792_length_1078_cov_9.404785_141_1078_g3849,26.0956,910,0,97.8022,890,287,216,0.4464,25,15.61,503,12.17808574,0.91,13.3825118,
NODE_3798_length_1078_cov_3.461244_277_1078_g3855,P450_15,2.00E-22,NODE_3798_length_1078_cov_3.461244_277_1078_g3855,8.531,612,0,97.3856,596,68,47,0.4493,8,3.92,115,2.784254195,0.612,4.549434959,
NODE_3804_length_1077_cov_7.813218_1_1012_g3861,P450_16,0.084,NODE_3804_length_1077_cov_7.813218_1_1012_g3861,20.897,981,0,100,981,194,199,0.4186,16,17.58,393,9.514886076,0.981,9.699170312,
NODE_3813_length_1076_cov_4.028763_1_1076_g3870,P450_8,1.00E-27,NODE_3813_length_1076_cov_4.028763_1_1076_g3870,8.7824,841,0,100,841,88,63,0.4238,8,4.13,151,3.655846813,0.841,4.347023559,
NODE_3815_length_1075_cov_15.398273_1_1075_g3872,20DD_Contig_6853,0.08,NODE_3815_length_1075_cov_15.398273_1_1075_g3872,40.3419,737,0,99.8643,736,286,296,0.5105,38,21.22,582,14.09074732,0.737,19.11906013,
NODE_3836_length_1073_cov_15.825962_1_1073_g3893,20DD_Contig_8162,0,NODE_3836_length_1073_cov_15.825962_1_1073_g3893,44.8849,956,0,99.8954,955,501,329,0.4461,34,36,830,20.09505202,0.956,21.01992889,
NODE_3925_length_1063_cov_9.446602_1_1063_g3980,P450_2,0.015,NODE_3925_length_1063_cov_9.446602_1_1063_g3980,27.339,826,0,100,826,243,190,0.4161,26,16.26,433,10.48332232,0.826,12.69167351,
NODE_3938_length_1062_cov_9.258503_1_1039_g3993,P450_28,0.051,NODE_3938_length_1062_cov_9.258503_1_1039_g3993,25.4316,906,0,100,906,271,211,0.5809,24,12.61,482,11.66965671,0.906,12.8804158,
NODE_3950_length_1061_cov_3.584630_1_1061_g4005,struc_ornithine_decarboxylase_AEQ02350,0.066,NODE_3950_length_1061_cov_3.584630_1_1061_g4005,9.6843,1061,0,100,1061,115,100,0.4353,8,6.25,215,5.2053448,1.061,4.906074269,
NODE_3996_length_1055_cov_13.049902_1_1055_g4052,Polyketide_CsOAC_JN679224,0.032,NODE_3996_length_1055_cov_13.049902_1_1055_g4052,33.1222,990,0,100,990,369,256,0.4204,28,25.4,625,15.13181628,0.99,15.28466291,
NODE_4031_length_1050_cov_52.143559_1_1001_g4087,struc_EcCHS,0,NODE_4031_length_1050_cov_52.143559_1_1001_g4087,143.9212,977,0,99.7953,975,1440,1307,0.5336,91,133.7,2747,66.5073589,0.977,68.0730388,
NODE_4038_length_1049_cov_56.446850_1_1001_g4093,P450_30,0.042,NODE_4038_length_1049_cov_56.446850_1_1001_g4093,144.2387,993,0,100,993,1610,1103,0.4606,100,144.13,2713,65.6841881,0.993,66.14721863,
NODE_4054_length_1047_cov_12.728797_41_1047_g4109,20DD_coca-20110131_3904,0,NODE_4054_length_1047_cov_12.728797_41_1047_g4109,38.5901,788,0,98.8579,779,312,271,0.4325,30,28.09,583,14.11495822,0.788,17.91238353,
NODE_4071_length_1044_cov_15.073195_1_720_g4126,struc_EcCHS,4.00E-07,NODE_4071_length_1044_cov_15.073195_1_720_g4126,48.6673,517,0,100,517,309,164,0.4269,32,45.34,473,11.45175856,0.517,22.1504034,
NODE_4090_length_1042_cov_17.048563_1_950_g4144,20DD_coca-20110131_6396,0.009,NODE_4090_length_1042_cov_17.048563_1_950_g4144,42.7916,806,0,100,806,369,288,0.4073,34,33.18,657,15.90656527,0.806,19.73519264,
NODE_4107_length_1041_cov_4.482143_1_1041_g4160,P450_20,0.015,NODE_4107_length_1041_cov_4.482143_1_1041_g4160,14.9703,874,0,98.1693,858,137,120,0.4402,14,9.38,257,6.222202853,0.874,7.119225233,
NODE_4116_length_1040_cov_18.858987_1_1040_g4168,struc_cocaine_synthase_AGT56097,0.007,NODE_4116_length_1040_cov_18.858987_1_1040_g4168,47.1686,605,0,99.0083,599,216,340,0.4508,39,32.94,556,13.46126376,0.605,22.25002275,
NODE_4118_length_1040_cov_14.052632_1_986_g4170,P450_30,2.00E-05,NODE_4118_length_1040_cov_14.052632_1_986_g4170,39.9845,516,0,99.8062,515,224,180,0.4572,37,21.87,404,9.781206042,0.516,18.95582566,
NODE_4135_length_1037_cov_20.048805_1_1037_g4187,P450_7,0.021,NODE_4135_length_1037_cov_20.048805_1_1037_g4187,51.2831,862,0,100,862,379,446,0.448,35,51.91,825,19.97399749,0.862,23.17169082,
NODE_4159_length_1035_cov_20.319361_239_872_g4210,20DD_B9GL08_POPTR,0.02,NODE_4159_length_1035_cov_20.319361_239_872_g4210,59.0446,426,0,100,426,272,204,0.4356,65,35.49,476,11.52439128,0.426,27.05256168,
NODE_4167_length_1035_cov_5.261477_34_1035_g4218,P450_32,0.078,NODE_4167_length_1035_cov_5.261477_34_1035_g4218,14.7632,798,0,96.1153,767,143,98,0.506,13,9.51,241,5.834828357,0.798,7.311814983,
NODE_4171_length_1034_cov_11.582418_1_1034_g4222,P450_26,0.19,NODE_4171_length_1034_cov_11.582418_1_1034_g4222,35.4352,1034,0,99.9033,1033,345,364,0.4739,32,18.02,709,17.16553239,1.034,16.60109515,
NODE_4190_length_1032_cov_13.443443_1_889_g4241,P450_33,0.018,NODE_4190_length_1032_cov_13.443443_1_889_g4241,36.0199,705,0,99.8582,704,287,239,0.4312,32,21.09,526,12.73493658,0.705,18.06373983,
