ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,22969636
NODE_781_length_1090_cov_16.070009_1_1090_g783,struc_arginine_decarboxylase_AEQ02349,0.018,NODE_781_length_1090_cov_16.070009_1_1090_g783,52.7647,391,0,99.2327,388,130,255,0.4519,51,31.91,385,16.76125529,0.391,42.86766059,
NODE_784_length_1089_cov_43.938447_1_1089_g786,P450_26,0.003,NODE_784_length_1089_cov_43.938447_1_1089_g786,103.4239,1019,0,99.7056,1016,1648,304,0.4368,29,251.99,1952,84.98174112,1.019,83.39719442,
NODE_788_length_1088_cov_29.679621_27_1088_g790,P450_17,1.00E-108,NODE_788_length_1088_cov_29.679621_27_1088_g790,94.8223,833,0,99.88,832,790,673,0.4231,81,59.14,1463,63.69277011,0.833,76.46190889,
NODE_793_length_1087_cov_52.347249_1_1087_g795,20DD_coca-20110131_3983,0.007,NODE_793_length_1087_cov_52.347249_1_1087_g795,169.1504,851,0,100,851,1614,1060,0.4757,136,133.69,2674,116.4145368,0.851,136.7973405,
NODE_794_length_1087_cov_24.270398_1_1087_g796,20DD_coca-20110131_6097,0,NODE_794_length_1087_cov_24.270398_1_1087_g796,72.8561,827,0,99.1536,820,609,510,0.4533,51,59.61,1119,48.71647967,0.827,58.90747239,
NODE_805_length_1083_cov_19.774286_1_971_g807,P450_20,5.00E-23,NODE_805_length_1083_cov_19.774286_1_971_g807,56.2917,720,0,97.0833,699,472,279,0.4831,36,49.79,751,32.69533175,0.72,45.41018299,
NODE_806_length_1083_cov_15.769524_43_1031_g808,struc_EcCHS,4.00E-10,NODE_806_length_1083_cov_15.769524_43_1031_g808,47.4154,816,0,98.2843,802,397,320,0.5244,31,44.62,717,31.215117,0.816,38.25381985,
NODE_839_length_1070_cov_132.280617_1_1070_g841,20DD_NODE_3246_length_1452_cov_25.390416,0.23,NODE_839_length_1070_cov_132.280617_1_1070_g841,289.957,931,0,100,931,3373,1629,0.5202,108,389.74,5002,217.7657116,0.931,233.9051682,
NODE_868_length_1062_cov_13.096210_1_1062_g870,20DD_NODE_3028_length_1489_cov_23.482830,0.28,NODE_868_length_1062_cov_13.096210_1_1062_g870,44.3597,1062,0,100,1062,480,392,0.4812,36,29.76,872,37.96315484,1.062,35.74685013,
NODE_874_length_1059_cov_223.702729_56_1059_g876,20DD_coca-20110131_13971,0.21,NODE_874_length_1059_cov_223.702729_56_1059_g876,575.0226,885,0,98.6441,873,6558,2873,0.4824,216,682.08,9431,410.5854511,0.885,463.9383628,
NODE_878_length_1059_cov_14.485380_1_1010_g880,P450_29,0.92,NODE_878_length_1059_cov_14.485380_1_1010_g880,35.0229,830,0,98.4337,817,310,231,0.488,32,21.8,541,23.55282886,0.83,28.37690225,
NODE_879_length_1058_cov_66.666341_5_1035_g881,P450_29,0,NODE_879_length_1058_cov_66.666341_5_1035_g881,173.4834,993,0,97.0796,964,1899,1295,0.4872,147,142.8,3194,139.0531153,0.993,140.0333488,
NODE_898_length_1053_cov_323.497059_1_1053_g900,P450_8,0.099,NODE_898_length_1053_cov_323.497059_1_1053_g900,1007.9314,743,0,99.8654,742,8237,5653,0.4809,781,653.82,13890,604.7112623,0.743,813.8778766,
NODE_911_length_1049_cov_38.055118_1_1049_g913,P450_11,6.00E-93,NODE_911_length_1049_cov_38.055118_1_1049_g913,113.2618,913,0,99.8905,912,1045,870,0.4593,79,102.44,1915,83.37091918,0.913,91.31535507,
NODE_923_length_1046_cov_18.163870_1_1046_g925,struc_EcCHS,0.023,NODE_923_length_1046_cov_18.163870_1_1046_g925,53.2803,792,0,100,792,436,348,0.4712,52,23.11,784,34.13201078,0.792,43.0959732,
NODE_929_length_1044_cov_56.167161_1_1044_g931,20DD_coca-20110131_10349,0,NODE_929_length_1044_cov_56.167161_1_1044_g931,182.804,745,0,99.1946,739,1346,1176,0.4371,54,255.26,2522,109.7971061,0.745,147.3786659,
NODE_951_length_1037_cov_14.961155_1_1037_g953,P450_31,0.007,NODE_951_length_1037_cov_14.961155_1_1037_g953,48.7937,882,0,96.5986,852,447,350,0.4916,41,34.55,797,34.69797524,0.882,39.34010798,
NODE_956_length_1035_cov_25.896208_1_1035_g958,20DD_Contig_8162,0.12,NODE_956_length_1035_cov_25.896208_1_1035_g958,76.6082,957,0,99.6865,954,735,628,0.5529,60,68.78,1363,59.33919731,0.957,62.00543083,
NODE_988_length_1021_cov_101.186235_1_1021_g989,P450_40,0,NODE_988_length_1021_cov_101.186235_1_1021_g989,341.8923,1021,0,100,1021,3707,2768,0.4694,252,245.23,6475,281.893839,1.021,276.0958266,
NODE_993_length_1020_cov_21.296859_1_1018_g994,struc_EcSABATH1,8.00E-98,NODE_993_length_1020_cov_21.296859_1_1018_g994,53.0243,865,0,99.0751,857,470,380,0.4643,33,49.26,850,37.00536883,0.865,42.78077321,
NODE_996_length_1019_cov_19.756592_1_998_g997,20DD_NODE_3560_length_1408_cov_14.756364,0.16,NODE_996_length_1019_cov_19.756592_1_998_g997,60.148,777,0,99.6139,774,449,418,0.4859,45,46.94,867,37.7454762,0.777,48.57847645,
NODE_1005_length_1016_cov_9.665310_115_951_g1006,20DD_coca-20110131_11729,0.014,NODE_1005_length_1016_cov_9.665310_115_951_g1006,26.3642,648,0,97.9938,635,198,119,0.4035,25,13.49,317,13.80082579,0.648,21.29757066,
NODE_1016_length_1013_cov_10.678571_1_1013_g1017,20DD_coca-20110131_12600,0,NODE_1016_length_1013_cov_10.678571_1_1013_g1017,29.209,976,0,98.7705,964,285,243,0.4283,25,20.6,528,22.9868644,0.976,23.55211516,
NODE_1035_length_1007_cov_24.991786_7_1007_g1036,P450_9,0,NODE_1035_length_1007_cov_24.991786_7_1007_g1036,65.3616,1001,0,99.8002,999,647,566,0.4549,54,45.63,1213,52.8088381,1.001,52.75608202,
NODE_1038_length_1007_cov_17.611910_1_892_g1039,20DD_coca-20110131_11584,0.016,NODE_1038_length_1007_cov_17.611910_1_892_g1039,48.818,824,0,100,824,411,337,0.4787,42,30.4,748,32.56472457,0.824,39.5202968,
NODE_1062_length_1002_cov_42.816305_1_1002_g1063,20DD_NODE_6231_length_1113_cov_7.380556,0.086,NODE_1062_length_1002_cov_42.816305_1_1002_g1063,121.2526,855,0,99.4152,850,1241,680,0.4461,94,102.8,1921,83.63213355,0.855,97.81536087,
NODE_1084_length_996_cov_15.619938_1_996_g1084,P450_29,4.00E-23,NODE_1084_length_996_cov_15.619938_1_996_g1084,46.5643,996,0,100,996,475,395,0.4405,31,45.8,870,37.87608339,0.996,38.02819617,
NODE_1085_length_995_cov_22.804574_1_920_g1085,P450_43,0.083,NODE_1085_length_995_cov_22.804574_1_920_g1085,58.6081,666,0,98.9489,659,283,440,0.4683,39,48.14,723,31.47633137,0.666,47.26175881,
NODE_1095_length_993_cov_9.484375_1_993_g1095,P450_16,0.079,NODE_1095_length_993_cov_9.484375_1_993_g1095,26.7242,939,0,99.361,933,273,192,0.4304,21,17.33,465,20.24411353,0.939,21.55922634,
NODE_1097_length_992_cov_41.301356_157_992_g1097,20DD_NODE_3560_length_1408_cov_14.756364,0.044,NODE_1097_length_992_cov_41.301356_157_992_g1097,144.3368,674,0,100,674,822,980,0.5036,79,133.28,1802,78.45138191,0.674,116.3967091,
NODE_1099_length_991_cov_22.437956_7_991_g1099,Polyketide_CsOAC_JN679224,0.17,NODE_1099_length_991_cov_22.437956_7_991_g1099,70.2094,726,0,99.8623,725,580,366,0.4233,73,33.86,946,41.18479872,0.726,56.72837289,
NODE_1100_length_992_cov_20.003128_1_903_g1100,EcAOC1,0,NODE_1100_length_992_cov_20.003128_1_903_g1100,59.2065,770,0,100,770,525,322,0.4733,61,45.54,847,36.87476164,0.77,47.88930083,
NODE_1101_length_992_cov_11.602711_1_992_g1101,EcAOF_candidate_7_coca-20110131_2982,0.026,NODE_1101_length_992_cov_11.602711_1_992_g1101,22.4627,549,0,100,549,135,95,0.4197,21,10.88,230,10.01321745,0.549,18.23901174,
NODE_1106_length_990_cov_42.169279_1_990_g1106,20DD_NODE_4134_length_1332_cov_14.319477,0.075,NODE_1106_length_990_cov_42.169279_1_990_g1106,135.7427,859,0,100,859,1141,1019,0.5749,111,129.17,2160,94.03717255,0.859,109.4728435,
NODE_1107_length_990_cov_41.957158_41_941_g1107,P450_1,0.075,NODE_1107_length_990_cov_41.957158_41_941_g1107,118.6714,636,0,99.0566,630,812,588,0.4652,118,63.21,1400,60.95001924,0.636,95.83336359,
NODE_1126_length_985_cov_83.305672_29_985_g1126,struc_cocaine_synthase_AGT56097,3.00E-106,NODE_1126_length_985_cov_83.305672_29_985_g1126,221.4803,937,0,100,937,2461,1396,0.4465,141,234.18,3857,167.917303,0.937,179.2073671,
NODE_1130_length_984_cov_17.718191_1_911_g1130,P450_1,0.043,NODE_1130_length_984_cov_17.718191_1_911_g1130,31.5668,561,0,98.9305,555,204,125,0.4607,29,16.7,329,14.32325452,0.561,25.53164799,
NODE_1137_length_982_cov_22.004215_95_826_g1137,20DD_Contig_6853,0.007,NODE_1137_length_982_cov_22.004215_95_826_g1137,69.8899,654,0,99.5413,651,434,413,0.4436,62,36.16,847,36.87476164,0.654,56.38342759,
NODE_1138_length_982_cov_17.322445_1_937_g1138,P450_39,0.058,NODE_1138_length_982_cov_17.322445_1_937_g1138,47.7912,613,0,99.8369,612,321,223,0.4864,37,38,544,23.68343605,0.613,38.63529535,
NODE_1149_length_978_cov_48.055026_1_899_g1149,20DD_NODE_3246_length_1452_cov_25.390416,0.068,NODE_1149_length_978_cov_48.055026_1_899_g1149,176.97,733,0,99.045,726,1810,595,0.4572,120,196.52,2405,104.7034259,0.733,142.8423273,
NODE_1155_length_978_cov_8.448677_1_626_g1155,20DD_NODE_4134_length_1332_cov_14.319477,0.007,NODE_1155_length_978_cov_8.448677_1_626_g1155,18.1636,440,0,91.5909,403,109,39,0.4443,11,19.4,148,6.443287749,0.44,14.64383579,
NODE_1156_length_977_cov_47.511653_1_921_g1156,P450_29,0.071,NODE_1156_length_977_cov_47.511653_1_921_g1156,117.2469,814,0,99.7543,812,630,1138,0.4732,78,99.02,1768,76.97116716,0.814,94.55917341,
NODE_1160_length_977_cov_18.779661_1_921_g1160,20DD_coca-20110131_12600,0.19,NODE_1160_length_977_cov_18.779661_1_921_g1160,44.2069,812,0,97.7833,794,321,355,0.5593,35,33.56,676,29.43015215,0.812,36.24402974,
NODE_1176_length_973_cov_16.624468_1_907_g1176,20DD_B9GL08_POPTR,0.079,NODE_1176_length_973_cov_16.624468_1_907_g1176,52.3874,808,0,99.7525,806,357,430,0.5046,48,38.86,787,34.26261796,0.808,42.40423015,
NODE_1180_length_971_cov_19.454158_1_916_g1180,P450_32,0,NODE_1180_length_971_cov_19.454158_1_916_g1180,55.9133,761,0,99.8686,760,488,301,0.4585,49,29.9,789,34.34968942,0.761,45.13756822,
NODE_1182_length_971_cov_12.620469_46_855_g1182,P450_6,4.00E-17,NODE_1182_length_971_cov_12.620469_46_855_g1182,49.3421,456,0,99.7807,455,222,196,0.4499,48,28.66,418,18.19793432,0.456,39.90775069,
NODE_1190_length_969_cov_14.514957_1_969_g1190,P450_3,0.042,NODE_1190_length_969_cov_14.514957_1_969_g1190,38.9566,761,0,98.6859,751,313,236,0.4389,34,21.64,549,23.90111469,0.761,31.40750945,
NODE_1203_length_966_cov_64.401929_1_966_g1203,20DD_coca-20110131_14092,0.13,NODE_1203_length_966_cov_64.401929_1_966_g1203,227.5447,918,0,100,918,2336,1540,0.4822,181,180.7,3876,168.7444818,0.918,183.8175184,
NODE_1207_length_965_cov_11.730687_9_933_g1207,EcAOF1_USDA_NODE_2268_length_1622_cov_42.446193,3.00E-09,NODE_1207_length_965_cov_11.730687_9_933_g1207,32.7052,804,0,99.3781,799,252,235,0.4121,28,18.6,487,21.20189955,0.804,26.37052183,
NODE_1211_length_964_cov_23.643394_1_964_g1211,20DD_coca-20110131_1706,0.14,NODE_1211_length_964_cov_23.643394_1_964_g1211,65.8362,861,0,98.6063,849,520,533,0.4397,63,32.87,1053,45.84312162,0.861,53.24404369,
NODE_1243_length_952_cov_9.095445_25_952_g1243,P450_6,0.091,NODE_1243_length_952_cov_9.095445_25_952_g1243,30.0794,781,0,97.9513,765,216,219,0.4275,23,22.46,435,18.93804169,0.781,24.24845287,
NODE_1247_length_953_cov_163.389130_1_953_g1247,P450_21,0.39,NODE_1247_length_953_cov_163.389130_1_953_g1247,740.1992,492,0,100,492,3253,3500,0.4868,550,629.77,6753,293.9967714,0.492,597.5544134,
NODE_1248_length_953_cov_52.084783_1_947_g1248,P450_27,0,NODE_1248_length_953_cov_52.084783_1_947_g1248,125.8604,745,0,100,745,1107,630,0.4916,70,114.5,1737,75.62155959,0.745,101.5054491,
NODE_1276_length_948_cov_24.365027_1_899_g1275,P450_22,0.19,NODE_1276_length_948_cov_24.365027_1_899_g1275,68.3713,886,0,99.2099,879,595,529,0.456,56,51.4,1124,48.93415831,0.886,55.23042698,
NODE_1287_length_946_cov_10.066813_1_946_g1285,EcAOF_candidate_8_coca-20110131_1438,0.078,NODE_1287_length_946_cov_10.066813_1_946_g1285,22.1517,870,0,99.8851,869,177,180,0.4569,21,10.15,357,15.54225491,0.87,17.86466081,
NODE_1288_length_945_cov_39.263158_1_945_g1286,P450_19,0,NODE_1288_length_945_cov_39.263158_1_945_g1286,119.7759,897,0,100,897,1087,904,0.4586,110,62.37,1991,86.67963451,0.897,96.63281439,
NODE_1308_length_941_cov_21.177313_4_941_g1306,P450_34,5.00E-178,NODE_1308_length_941_cov_21.177313_4_941_g1306,55.8593,725,0,100,725,464,286,0.4734,49,41.5,750,32.65179602,0.725,45.03696003,
NODE_1323_length_936_cov_27.817276_18_936_g1321,EcAOC1,0.003,NODE_1323_length_936_cov_27.817276_18_936_g1321,69.1533,783,0,100,783,554,451,0.4522,61,43.54,1005,43.75340667,0.783,55.87919115,
NODE_1390_length_923_cov_36.094382_13_923_g1388,20DD_coca-20110131_4904,0.049,NODE_1390_length_923_cov_36.094382_13_923_g1388,111.6999,833,0,99.5198,829,1293,433,0.4964,67,132.72,1726,75.14266658,0.833,90.20728281,
NODE_1392_length_922_cov_23.028121_84_861_g1390,P450_21,1.00E-154,NODE_1392_length_922_cov_23.028121_84_861_g1390,75.5847,708,0,96.1864,681,565,426,0.4253,49,77.12,991,43.14390648,0.708,60.93772101,
NODE_1397_length_921_cov_15.094595_1_921_g1395,Polyketide_NODE_17446_length_416_cov_17.443864,0.36,NODE_1397_length_921_cov_15.094595_1_921_g1395,35.8806,921,0,100,921,310,302,0.4503,24,29.95,612,26.64386555,0.921,28.92927856,
NODE_1415_length_917_cov_35.122172_9_875_g1413,20DD_coca-20110131_3904,0.013,NODE_1415_length_917_cov_35.122172_9_875_g1413,121.8998,459,0,99.5643,457,627,410,0.4294,109,72.51,1037,45.14654997,0.459,98.35849666,
NODE_1421_length_917_cov_10.720588_229_917_g1419,struc_cocaine_synthase_AGT56097,3.00E-04,NODE_1421_length_917_cov_10.720588_229_917_g1419,31.9086,678,0,99.2625,673,209,192,0.4528,27,18.14,401,17.45782694,0.678,25.74900729,
NODE_1438_length_912_cov_7.461889_1_912_g1436,20DD_NODE_3028_length_1489_cov_23.482830,0.22,NODE_1438_length_912_cov_7.461889_1_912_g1436,27.6427,722,0,97.7839,706,210,161,0.4733,25,14,371,16.1517551,0.722,22.37085194,
NODE_1463_length_907_cov_11.838673_1_907_g1461,P450_43,0.1,NODE_1463_length_907_cov_11.838673_1_907_g1461,32.4803,710,0,97.4648,692,250,177,0.4434,29,21.13,427,18.58975587,0.71,26.18275475,
NODE_1469_length_905_cov_38.780963_1_871_g1465,20DD_NODE_6231_length_1113_cov_7.380556,0.23,NODE_1469_length_905_cov_38.780963_1_871_g1465,148.6906,766,0,100,766,1222,898,0.4512,106,124.72,2120,92.29574342,0.766,120.4905267,
NODE_1476_length_904_cov_28.361653_1_904_g1472,20DD_B9GL08_POPTR,0.055,NODE_1476_length_904_cov_28.361653_1_904_g1472,79.9877,489,0,99.7955,488,336,389,0.4533,61,63.13,725,31.56340282,0.489,64.54683604,
NODE_1478_length_904_cov_20.110218_1_796_g1474,P450_44,0.032,NODE_1478_length_904_cov_20.110218_1_796_g1474,60.7566,682,0,100,682,458,310,0.461,49,38.67,768,33.43543913,0.682,49.02557057,
NODE_1486_length_903_cov_24.896552_12_827_g1482,P450_4,0.082,NODE_1486_length_903_cov_24.896552_12_827_g1482,58.9116,690,0,98.6957,681,568,189,0.5043,24,66.27,757,32.95654612,0.69,47.76311032,
NODE_1490_length_902_cov_33.214039_117_821_g1486,EcAOF_candidate_7_coca-20110131_2982,0.036,NODE_1490_length_902_cov_33.214039_117_821_g1486,84.8138,639,0,99.687,637,670,332,0.4619,68,69.96,1002,43.62279949,0.639,68.26729184,
NODE_1497_length_901_cov_14.297235_30_901_g1493,struc_EcSABATH1,0.078,NODE_1497_length_901_cov_14.297235_30_901_g1493,35.6021,852,0,99.5305,848,334,228,0.4573,29,25.92,562,24.46707915,0.852,28.71722905,
NODE_1510_length_898_cov_13.680925_1_889_g1506,20DD_coca-20110131_6396,0.11,NODE_1510_length_898_cov_13.680925_1_889_g1506,34.1116,645,0,100,645,262,149,0.4682,28,27.05,411,17.89318422,0.645,27.74137088,
NODE_1549_length_889_cov_20.914720_2_889_g1545,P450_8,0.07,NODE_1549_length_889_cov_20.914720_2_889_g1545,53.3908,801,0,98.8764,792,417,375,0.5119,42,48.26,792,34.4802966,0.801,43.04656255,
NODE_1556_length_888_cov_19.483041_1_888_g1552,P450_5,0,NODE_1556_length_888_cov_19.483041_1_888_g1552,59.6434,816,0,99.5098,812,522,380,0.4355,37,54.23,902,39.26922668,0.816,48.12405231,
NODE_1559_length_888_cov_9.163743_1_888_g1555,EcAOC_candidate_4_NODE_379_length_2382_cov_22.065986,2.00E-105,NODE_1559_length_888_cov_9.163743_1_888_g1555,25.0991,454,0,100,454,105,106,0.471,23,14.69,211,9.186038614,0.454,20.23356523,
NODE_1564_length_886_cov_30.472450_1_886_g1560,P450_12,0.052,NODE_1564_length_886_cov_30.472450_1_886_g1560,84.5239,670,0,98.806,662,662,387,0.433,70,74.43,1049,45.6689787,0.67,68.16265478,
NODE_1610_length_878_cov_111.026036_1_878_g1605,P450_20,0.078,NODE_1610_length_878_cov_111.026036_1_878_g1605,289.8667,878,0,100,878,2634,2085,0.4563,257,198.89,4719,205.4451006,0.878,233.9921419,
NODE_1612_length_877_cov_91.931280_19_877_g1607,struc_cocaine_synthase_AGT56097,2.00E-15,NODE_1612_length_877_cov_91.931280_19_877_g1607,279.1407,789,0,99.3663,784,2395,1696,0.5592,186,245.23,4091,178.1046634,0.789,225.7346811,
NODE_1625_length_875_cov_43.737530_1_875_g1620,20DD_coca-20110131_11729,0.071,NODE_1625_length_875_cov_43.737530_1_875_g1620,110.1414,778,0,99.4859,774,759,892,0.5505,89,84.59,1651,71.87748698,0.778,92.3875154,
NODE_1628_length_875_cov_24.895487_1_875_g1623,P450_41,0.022,NODE_1628_length_875_cov_24.895487_1_875_g1623,60.1588,554,0,99.4585,551,381,236,0.4483,47,43.35,617,26.86154419,0.554,48.48654187,
NODE_1636_length_874_cov_33.686088_1_874_g1631,20DD_coca-20110131_3904,0.2,NODE_1636_length_874_cov_33.686088_1_874_g1631,111.6211,681,0,96.7695,659,648,760,0.4461,81,83.76,1408,61.29830507,0.681,90.0121954,
NODE_1640_length_873_cov_28.728571_1_873_g1635,20DD_coca-20110131_12600,0.056,NODE_1640_length_873_cov_28.728571_1_873_g1635,71.5933,750,0,99.4667,746,624,371,0.4315,60,53.16,995,43.31804939,0.75,57.75739919,
NODE_1647_length_872_cov_11.781883_1_857_g1642,struc_cocaine_synthase_AGT56097,3.00E-54,NODE_1647_length_872_cov_11.781883_1_857_g1642,38.2407,723,0,96.6805,699,217,295,0.428,35,22.83,512,22.29029275,0.723,30.83028043,
NODE_1653_length_871_cov_11.309069_1_871_g1648,20DD_coca-20110131_1706,0.72,NODE_1653_length_871_cov_11.309069_1_871_g1648,19.4391,419,0,91.8854,385,66,85,0.5117,16,14.65,151,6.573894933,0.419,15.68948671,
NODE_1662_length_869_cov_30.933014_20_792_g1657,20DD_Contig_5901,0.14,NODE_1662_length_869_cov_30.933014_20_792_g1657,121.3353,519,0,99.2293,515,555,611,0.5234,45,140.95,1166,50.76265888,0.519,97.8085913,
NODE_1669_length_868_cov_25.959281_1_845_g1664,P450_41,0,NODE_1669_length_868_cov_25.959281_1_845_g1664,73.4319,764,0,96.7277,739,572,467,0.4339,49,76.5,1039,45.23362142,0.764,59.20631076,
NODE_1670_length_867_cov_37.678657_86_860_g1665,Polyketide_NODE_11256_length_732_cov_72.616595,2.00E-10,NODE_1670_length_867_cov_37.678657_86_860_g1665,96.88,675,0,99.8519,674,567,645,0.5342,99,43.45,1212,52.76530237,0.675,78.17081833,
NODE_1693_length_862_cov_29.167672_9_805_g1688,P450_26,0.52,NODE_1693_length_862_cov_29.167672_9_805_g1688,84.8905,639,0,99.5305,636,571,435,0.5254,77,39.12,1006,43.7969424,0.639,68.53981596,
NODE_1704_length_859_cov_17.426150_1_776_g1699,P450_13,2,NODE_1704_length_859_cov_17.426150_1_776_g1699,41.5403,546,0,99.2674,542,321,136,0.4844,28,35.46,457,19.89582771,0.546,36.43924489,
NODE_1718_length_858_cov_9.783030_1_799_g1712,20DD_coca-20110131_1706,0.099,NODE_1718_length_858_cov_9.783030_1_799_g1712,27.4631,637,0,95.4474,608,143,181,0.4524,24,19.58,324,14.10557588,0.637,22.1437612,
NODE_1720_length_856_cov_36.001215_6_856_g1714,20DD_HnH6H_M62719,0.028,NODE_1720_length_856_cov_36.001215_6_856_g1714,116.9665,657,0,98.3257,646,776,648,0.4291,117,86.06,1424,61.99487672,0.657,94.36054295,
NODE_1722_length_855_cov_103.350365_1_801_g1716,struc_cocaine_synthase_AGT56097,6.00E-50,NODE_1722_length_855_cov_103.350365_1_801_g1716,259.6332,758,0,99.8681,757,1590,2056,0.441,208,202.26,3646,158.7312644,0.758,209.4080005,
NODE_1730_length_854_cov_27.936663_1_854_g1724,P450_2,0.025,NODE_1730_length_854_cov_27.936663_1_854_g1724,81.3724,854,0,100,854,665,628,0.4535,53,90.83,1293,56.29169634,0.854,65.9153353,
NODE_1740_length_853_cov_10.698780_1_804_g1734,P450_34,0.026,NODE_1740_length_853_cov_10.698780_1_804_g1734,24.6285,506,0,98.6166,499,135,96,0.48,23,13.42,231,10.05675318,0.506,19.87500627,
NODE_1749_length_851_cov_23.947433_36_851_g1742,20DD_Contig_2932,0.26,NODE_1749_length_851_cov_23.947433_36_851_g1742,59.3234,708,0,100,708,332,446,0.4164,44,43.57,778,33.87079641,0.708,47.84010792,
NODE_1763_length_848_cov_46.666258_5_614_g1754,EcAOC_candidate_2_NODE_477_length_2287_cov_125.778616,0.023,NODE_1763_length_848_cov_46.666258_5_614_g1754,153.8302,483,0,99.793,482,840,537,0.6068,114,110.02,1377,59.9486975,0.483,124.1173861,
NODE_1792_length_842_cov_55.969098_1_791_g1783,P450_34,0.006,NODE_1792_length_842_cov_55.969098_1_791_g1783,175.9907,540,0,99.6296,538,1013,747,0.4097,129,127.69,1760,76.62288133,0.54,141.8942247,
NODE_1802_length_841_cov_8.029703_1_817_g1793,20DD_Contig_1266,0.14,NODE_1802_length_841_cov_8.029703_1_817_g1793,19.0062,642,0,100,642,116,110,0.447,16,13.02,226,9.839074535,0.642,15.32566127,
NODE_1804_length_840_cov_42.130112_1_837_g1795,20DD_ABK94665.1,0.15,NODE_1804_length_840_cov_42.130112_1_837_g1795,124.2107,598,0,100,598,945,432,0.4657,89,101.74,1377,59.9486975,0.598,100.248658,
NODE_1815_length_838_cov_35.508075_1_823_g1805,struc_EcSPMT,0.1,NODE_1815_length_838_cov_35.508075_1_823_g1805,96.586,570,0,100,570,483,538,0.4719,90,56.17,1021,44.44997832,0.57,77.9824181,
NODE_1817_length_838_cov_16.978882_1_838_g1807,20DD_NODE_6231_length_1113_cov_7.380556,0.24,NODE_1817_length_838_cov_16.978882_1_838_g1807,52.1874,838,0,100,838,376,436,0.4913,37,40.21,812,35.35101116,0.838,42.18497752,
NODE_1821_length_837_cov_12.650498_1_837_g1811,P450_14,0.078,NODE_1821_length_837_cov_12.650498_1_837_g1811,38.8527,645,0,99.845,644,268,202,0.4756,41,21,470,20.46179217,0.645,31.7237088,
NODE_1823_length_836_cov_63.811955_1_757_g1813,P450_24,0.096,NODE_1823_length_836_cov_63.811955_1_757_g1813,196.7614,616,0,97.7273,602,1195,1053,0.466,81,221.1,2248,97.86831661,0.616,158.8771374,
NODE_1831_length_835_cov_22.391521_1_835_g1820,20DD_coca-20110131_7365,0.049,NODE_1831_length_835_cov_22.391521_1_835_g1820,64.3266,787,0,99.1105,780,544,398,0.5026,58,35.29,942,41.0106558,0.787,52.11010903,
NODE_1840_length_834_cov_11.062422_1_834_g1829,P450_35,0.17,NODE_1840_length_834_cov_11.062422_1_834_g1829,32.1355,834,0,99.6403,831,243,254,0.489,30,19.66,497,21.63725683,0.834,25.94395304,
NODE_1845_length_833_cov_159.182500_1_481_g1834,20DD_Contig_11356,0.11,NODE_1845_length_833_cov_159.182500_1_481_g1834,467.7952,454,0,100,454,2603,1354,0.4135,354,349.95,3957,172.2708758,0.454,379.4512683,
NODE_1861_length_831_cov_11.033835_1_731_g1850,Polyketide_NODE_11256_length_732_cov_72.616595,0.12,NODE_1861_length_831_cov_11.033835_1_731_g1850,29.4211,558,0,95.1613,531,142,162,0.421,30,18,304,13.23486132,0.558,23.71838946,
NODE_1876_length_829_cov_20.902010_1_779_g1865,struc_EcSMT,0.031,NODE_1876_length_829_cov_20.902010_1_779_g1865,66.7654,456,0,99.1228,452,326,238,0.3868,46,53.82,564,24.55415061,0.456,53.84682151,
NODE_1896_length_826_cov_8.963430_1_826_g1885,20DD_NODE_3560_length_1408_cov_14.756364,0,NODE_1896_length_826_cov_8.963430_1_826_g1885,31.8765,826,0,100,826,241,246,0.425,31,12.93,487,21.20189955,0.826,25.66815926,
NODE_1903_length_825_cov_14.022727_1_825_g1892,20DD_ABK94665.1,0.17,NODE_1903_length_825_cov_14.022727_1_825_g1892,35.7415,708,0,100,708,265,204,0.4532,24,30.49,469,20.41825645,0.708,28.83934526,
NODE_1909_length_823_cov_9.375949_1_823_g1898,20DD_Contig_6161,0.013,NODE_1909_length_823_cov_9.375949_1_823_g1898,26.947,396,0,99.4949,394,89,109,0.4104,16,23.12,198,8.62007415,0.396,21.76786402,
NODE_1911_length_823_cov_57.904943_78_823_g1900,P450_29,0.034,NODE_1911_length_823_cov_57.904943_78_823_g1900,199.5595,454,0,100,454,829,858,0.4419,137,154.02,1687,73.44477319,0.454,161.7726282,
NODE_1918_length_821_cov_28.774112_1_693_g1907,EcAOF_candidate_7_coca-20110131_2982,0.002,NODE_1918_length_821_cov_28.774112_1_693_g1907,104.2477,436,0,99.7706,435,543,299,0.4238,62,100.45,842,36.657083,0.436,84.07587844,
NODE_1924_length_820_cov_48.894536_1_820_g1913,20DD_coca-20110131_13971,0.089,NODE_1924_length_820_cov_48.894536_1_820_g1913,154.8143,614,0,100,614,1061,704,0.3925,135,146.35,1765,76.84055997,0.614,125.1474918,
NODE_1936_length_819_cov_8.356234_1_819_g1923,P450_2,0,NODE_1936_length_819_cov_8.356234_1_819_g1923,22.5743,787,0,98.3482,774,188,141,0.4647,19,13.87,329,14.32325452,0.787,18.19981515,
