ID,hit,evalue,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev,summed reads,reads/per million (RPM),lenfth of gene in KB (K),RPKM,25452510
NODE_660_length_1539_cov_22.318061_222_1539_g703,20DD_coca-20110131_11584,0.21,NODE_660_length_1539_cov_22.318061_222_1539_g703,48.8249,1108,0,100,1108,679,324,0.4259,42,37.05,1003,39.40672256,1.108,35.56563408,
NODE_672_length_1534_cov_30.247169_31_1262_g715,EcAOF_candidate_7_coca-20110131_2982,0.031,NODE_672_length_1534_cov_30.247169_31_1262_g715,83.4341,1032,0,99.3217,1025,855,737,0.4477,60,59.25,1592,62.54785874,1.032,60.60839025,
NODE_674_length_1533_cov_29.567333_1_1481_g717,struc_cocaine_synthase_AGT56097,4.00E-16,NODE_674_length_1533_cov_29.567333_1_1481_g717,77.8864,1329,0,98.8713,1314,1083,836,0.5256,72,45.68,1919,75.39531465,1.329,56.73086128,
NODE_679_length_1529_cov_11.606952_261_1529_g722,struc_EcSMT,0.17,NODE_679_length_1529_cov_11.606952_261_1529_g722,36.5083,1204,0,99.7508,1201,438,376,0.4047,26,33.66,814,31.98112878,1.204,26.56239932,
NODE_691_length_1525_cov_32.821716_1_1525_g734,20DD_NODE_3028_length_1489_cov_23.482830,0.054,NODE_691_length_1525_cov_32.821716_1_1525_g734,76.7232,1073,0,99.9068,1072,1113,413,0.4832,38,110.52,1526,59.95479424,1.073,55.8758567,
NODE_698_length_1520_cov_68.382650_1_1430_g741,20DD_coca-20110131_11729,0.14,NODE_698_length_1520_cov_68.382650_1_1430_g741,148.7021,1081,0,99.815,1079,1708,1280,0.4695,144,71.41,2988,117.3951017,1.081,108.598614,
NODE_699_length_1520_cov_25.490249_1_1520_g742,20DD_coca-20110131_3983,0.015,NODE_699_length_1520_cov_25.490249_1_1520_g742,65.164,1305,0,100,1305,898,678,0.4582,58,47.78,1576,61.91923704,1.305,47.44769122,
NODE_703_length_1515_cov_18.088394_1_1515_g746,struc_cocaine_synthase_AGT56097,3.00E-26,NODE_703_length_1515_cov_18.088394_1_1515_g746,47.8857,1295,0,99.5367,1289,624,525,0.5067,41,39.9,1149,45.14289553,1.295,34.85937879,
NODE_715_length_1511_cov_20.011502_1_1492_g758,20DD_Contig_6161,0.17,NODE_715_length_1511_cov_20.011502_1_1492_g758,43.6067,1200,0,99.5,1194,614,356,0.4609,36,32.98,970,38.11019031,1.2,31.75849193,
NODE_718_length_1509_cov_61.156504_33_1441_g761,struc_ornithine_decarboxylase_AEQ02350,0,NODE_718_length_1509_cov_61.156504_33_1441_g761,161.9219,1242,0,98.7923,1227,2063,1664,0.5178,108,143.23,3727,146.4295663,1.242,117.8982015,
NODE_720_length_1508_cov_24.263729_1_1411_g763,20DD_coca-20110131_3904,0.21,NODE_720_length_1508_cov_24.263729_1_1411_g763,43.1686,1097,0,99.3619,1090,479,399,0.448,40,29.37,878,34.49561556,1.097,31.44541072,
NODE_724_length_1506_cov_31.133062_1_1251_g767,P450_26,0.033,NODE_724_length_1506_cov_31.133062_1_1251_g767,79.2536,690,0,98.2609,678,641,373,0.4658,77,59.19,1014,39.83889997,0.69,57.7375362,
NODE_726_length_1505_cov_18.826087_14_1455_g769,20DD_coca-20110131_14092,0.041,NODE_726_length_1505_cov_18.826087_14_1455_g769,54.5108,1116,0,99.9104,1115,629,499,0.46,47,34.53,1128,44.31782956,1.116,39.71131681,
NODE_731_length_1503_cov_25.008844_1_1483_g774,struc_EcCHS,8.00E-14,NODE_731_length_1503_cov_25.008844_1_1483_g774,57.2998,1154,0,100,1154,790,437,0.4459,45,56.74,1227,48.2074263,1.154,41.77419957,
NODE_752_length_1495_cov_15.729138_46_1495_g795,struc_EcCHS,4.00E-07,NODE_752_length_1495_cov_15.729138_46_1495_g795,43.225,1311,0,99.7712,1308,592,460,0.4876,40,23.67,1052,41.3318765,1.311,31.52698437,
NODE_754_length_1494_cov_269.915811_6_1290_g797,pathway_EcSMT,0,NODE_754_length_1494_cov_269.915811_6_1290_g797,706.2798,1065,0,99.7183,1062,6702,7244,0.4758,513,596.75,13946,547.9223857,1.065,514.4811133,
NODE_784_length_1477_cov_16.510388_1_1477_g829,P450_35,0.067,NODE_784_length_1477_cov_16.510388_1_1477_g829,46.0575,1375,0,98.9091,1360,663,511,0.4306,41,32.47,1174,46.12511693,1.375,33.54553959,
NODE_794_length_1472_cov_20.594163_1_1472_g839,P450_29,1.00E-29,NODE_794_length_1472_cov_20.594163_1_1472_g839,60.0908,1201,0,100,1201,728,610,0.4435,61,35.38,1338,52.56848932,1.201,43.77059893,
NODE_801_length_1470_cov_16.091858_1_1470_g846,P450_44,0.11,NODE_801_length_1470_cov_16.091858_1_1470_g846,41.904,1177,0,98.0459,1154,505,412,0.4582,39,27.11,917,36.02788094,1.177,30.60992434,
NODE_818_length_1462_cov_16.638908_1_1462_g862,20DD_coca-20110131_4904,0.047,NODE_818_length_1462_cov_16.638908_1_1462_g862,42.29,1462,0,100,1462,623,523,0.4051,33,37.47,1146,45.02502897,1.462,30.79687344,
NODE_832_length_1456_cov_21.877020_11_1407_g878,struc_cocaine_synthase_AGT56097,2.00E-04,NODE_832_length_1456_cov_21.877020_11_1407_g878,58.3144,1212,0,99.835,1210,704,606,0.4331,39,44.05,1310,51.46840135,1.212,42.46567768,
NODE_855_length_1449_cov_21.744350_1_1449_g902,P450_16,0,NODE_855_length_1449_cov_21.744350_1_1449_g902,59.5811,1079,0,99.9073,1078,691,503,0.5156,44,43.29,1194,46.91089405,1.079,43.47626882,
NODE_862_length_1445_cov_13.189802_26_1445_g909,20DD_coca-20110131_27652,0.087,NODE_862_length_1445_cov_13.189802_26_1445_g909,35.4804,1174,0,99.6593,1170,433,343,0.4739,25,26.3,776,30.48815225,1.174,25.96946529,
NODE_867_length_1442_cov_94.831796_1_1427_g914,struc_cocaine_synthase_AGT56097,2.00E-09,NODE_867_length_1442_cov_94.831796_1_1427_g914,300.8955,1081,0,99.9075,1080,3286,2742,0.4821,283,223.21,6028,236.8332239,1.081,219.0871637,
NODE_878_length_1438_cov_105.147331_1_1371_g927,struc_cocaine_synthase_AGT56097,1.00E-12,NODE_878_length_1438_cov_105.147331_1_1371_g927,263.0849,1107,0,99.9097,1106,3576,1821,0.4625,158,259.22,5397,212.0419558,1.107,191.5464822,
NODE_887_length_1435_cov_17.412981_1_1357_g936,Polyketide_NODE_17446_length_416_cov_17.443864,0.53,NODE_887_length_1435_cov_17.412981_1_1357_g936,33.8429,1133,0,100,1133,398,313,0.4479,28,21.93,711,27.93437661,1.133,24.6552309,
NODE_891_length_1434_cov_9.476802_1_1384_g941,20DD_NODE_4522_length_1285_cov_29.614217,0.003,NODE_891_length_1434_cov_9.476802_1_1384_g941,26.1807,1101,0,99.5459,1096,272,262,0.4215,23,15.19,534,20.9802491,1.101,19.05563043,
NODE_893_length_1432_cov_30.661901_1_1361_g943,struc_EcPKS2,2.00E-06,NODE_893_length_1432_cov_30.661901_1_1361_g943,68.5005,939,0,99.8935,938,714,482,0.4475,48,53.15,1196,46.98947177,0.939,50.04203596,
NODE_903_length_1427_cov_14.487805_1_1376_g953,20DD_coca-20110131_10703,0.018,NODE_903_length_1427_cov_14.487805_1_1376_g953,39.8667,1110,0,100,1110,466,355,0.4526,39,26.08,821,32.25615077,1.11,29.05959529,
NODE_906_length_1425_cov_19.763649_186_1357_g956,20DD_NODE_3153_length_1468_cov_32.325436,0.12,NODE_906_length_1425_cov_19.763649_186_1357_g956,40.7376,846,0,97.6359,826,372,267,0.5247,36,25.49,639,25.10557898,0.846,29.67562527,
NODE_907_length_1425_cov_13.359914_1_1425_g957,EcAOF_candidate_8_coca-20110131_1438,0.046,NODE_907_length_1425_cov_13.359914_1_1425_g957,45.1589,837,0,98.6858,826,365,335,0.4413,43,25.73,700,27.50219919,0.837,32.85806355,
NODE_918_length_1421_cov_26.348703_1_1349_g967,P450_12,0.1,NODE_918_length_1421_cov_26.348703_1_1349_g967,77.1611,1136,0,99.3838,1129,795,832,0.4273,58,56.81,1627,63.9229687,1.136,56.27021892,
NODE_922_length_1419_cov_11.123377_1_1419_g971,struc_cocaine_synthase_AGT56097,6.00E-33,NODE_922_length_1419_cov_11.123377_1_1419_g971,23.0878,980,0,100,980,229,190,0.4216,20,15.24,419,16.46203066,0.98,16.79799047,
NODE_925_length_1416_cov_27.968908_172_1401_g974,20DD_NODE_4134_length_1332_cov_14.319477,0.044,NODE_925_length_1416_cov_27.968908_172_1401_g974,92.2002,834,0,99.6403,831,786,640,0.509,75,67.07,1426,56.02590864,0.834,67.17734849,
NODE_927_length_1416_cov_21.660159_1_1416_g976,20DD_NODE_3153_length_1468_cov_32.325436,0.017,NODE_927_length_1416_cov_21.660159_1_1416_g976,42.2079,683,0,98.5359,673,266,268,0.4707,25,38.36,534,20.9802491,0.683,30.71778785,
NODE_939_length_1410_cov_68.505447_66_1360_g988,pathway_EcMecgoR,0,NODE_939_length_1410_cov_68.505447_66_1360_g988,158.939,984,0,99.7967,982,1670,1233,0.4459,135,107.03,2903,114.0555489,0.984,115.9101107,
NODE_943_length_1408_cov_24.351273_1_1408_g992,EcAOC_candidate_2_NODE_477_length_2287_cov_125.778616,0,NODE_943_length_1408_cov_24.351273_1_1408_g992,61.6847,1408,0,100,1408,939,674,0.4698,39,57,1613,63.37292471,1.408,45.00917948,
NODE_946_length_1408_cov_6.810182_1_1365_g995,20DD_Contig_5105,0.15,NODE_946_length_1408_cov_6.810182_1_1365_g995,16.634,1123,0,100,1123,193,153,0.45,15,9.37,346,13.59394417,1.123,12.10502598,
NODE_953_length_1403_cov_44.747445_20_1388_g1002,P450_19,0,NODE_953_length_1403_cov_44.747445_20_1388_g1002,130.5138,1014,0,100,1014,1378,1077,0.4444,123,75.19,2455,96.45414146,1.014,95.12242747,
NODE_960_length_1400_cov_12.966350_1_1386_g1009,struc_cocaine_synthase_AGT56097,0,NODE_960_length_1400_cov_12.966350_1_1386_g1009,30.3439,1099,0,100,1099,351,266,0.4231,30,15.01,617,24.24122415,1.099,22.0575288,
NODE_964_length_1398_cov_78.281319_1_1289_g1013,struc_EcSMT,0.02,NODE_964_length_1398_cov_78.281319_1_1289_g1013,216.7772,1140,0,98.9474,1128,2335,2245,0.4488,166,209.61,4580,179.9429604,1.14,157.8447021,
NODE_1006_length_1382_cov_48.333580_1_1246_g1056,20DD_coca-20110131_13971,0.2,NODE_1006_length_1382_cov_48.333580_1_1246_g1056,117.6453,953,0,100,953,1170,913,0.4136,98,102.31,2083,81.83868703,0.953,85.87480276,
NODE_1018_length_1378_cov_59.327138_18_1317_g1068,20DD_NODE_3246_length_1452_cov_25.390416,0.068,NODE_1018_length_1378_cov_59.327138_18_1317_g1068,160.3685,996,0,99.8996,995,1899,1060,0.4359,124,155.19,2959,116.2557249,0.996,116.7226153,
NODE_1019_length_1378_cov_16.558364_1_1221_g1069,20DD_B9GL08_POPTR,0.12,NODE_1019_length_1378_cov_16.558364_1_1221_g1069,46.8964,1158,0,97.7547,1132,526,480,0.4711,38,37.38,1006,39.52458913,1.158,34.13176954,
NODE_1039_length_1369_cov_15.216317_42_1249_g1089,P450_6,0.002,NODE_1039_length_1369_cov_15.216317_42_1249_g1089,43.5518,966,0,98.2402,949,441,339,0.482,40,22.17,780,30.64530767,0.966,31.72392099,
NODE_1041_length_1367_cov_13.364318_1_1305_g1091,P450_20,5.00E-136,NODE_1041_length_1367_cov_13.364318_1_1305_g1091,34.3184,1159,0,99.7412,1156,436,301,0.4039,23,29.41,737,28.95588687,1.159,24.98350894,
NODE_1087_length_1348_cov_135.712548_1_1301_g1137,struc_EcSPMT,0.053,NODE_1087_length_1348_cov_135.712548_1_1301_g1137,471.1681,1041,0,99.9039,1040,4746,4340,0.4412,463,233.36,9086,356.9785455,1.041,342.9188718,
NODE_1090_length_1346_cov_52.156893_40_1280_g1140,20DD_coca-20110131_1706,0.099,NODE_1090_length_1346_cov_52.156893_40_1280_g1140,132.9762,840,0,99.5238,836,1126,945,0.4252,112,88.58,2071,81.36722076,0.84,96.865739,
NODE_1100_length_1341_cov_36.000000_1_1161_g1150,P450_37,0.078,NODE_1100_length_1341_cov_36.000000_1_1161_g1150,87.1817,1018,0,100,1018,985,659,0.4432,90,43.92,1644,64.59087925,1.018,63.44880083,
NODE_1103_length_1340_cov_71.746748_1_1291_g1153,struc_EcSPMT,0.02,NODE_1103_length_1340_cov_71.746748_1_1291_g1153,154.4355,1008,0,99.504,1003,2147,737,0.508,95,186.43,2884,113.3090607,1.008,112.4097824,
NODE_1111_length_1339_cov_18.447933_1_1320_g1161,P450_18,0.16,NODE_1111_length_1339_cov_18.447933_1_1320_g1161,45.8834,1106,0,99.9096,1105,591,349,0.4471,33,41.46,940,36.93152463,1.106,33.39197525,
NODE_1120_length_1336_cov_10.494244_1_1263_g1169,P450_42,0.081,NODE_1120_length_1336_cov_10.494244_1_1263_g1169,26.3689,1030,0,99.9029,1029,290,213,0.42,22,17.72,503,19.76229456,1.03,19.18669375,
NODE_1142_length_1329_cov_31.594907_1_1329_g1190,P450_19,0.007,NODE_1142_length_1329_cov_31.594907_1_1329_g1190,71.3372,1112,0,100,1112,939,536,0.4661,52,66.8,1475,57.95106259,1.112,52.11426492,
NODE_1146_length_1328_cov_7.298842_1_1257_g1194,P450_12,0.003,NODE_1146_length_1328_cov_7.298842_1_1257_g1194,19.0778,1067,0,99.2502,1059,217,161,0.452,17,11.39,378,14.85118756,1.067,13.91863877,
NODE_1162_length_1323_cov_8.634109_1_1323_g1211,20DD_coca-20110131_27652,0,NODE_1162_length_1323_cov_8.634109_1_1323_g1211,24.3796,1217,0,100,1217,283,267,0.4438,20,16.04,550,21.6088708,1.217,17.75585111,
NODE_1171_length_1319_cov_14.719285_1_1319_g1222,P450_2,0.038,NODE_1171_length_1319_cov_14.719285_1_1319_g1222,40.2004,1103,0,99.6374,1099,378,445,0.4234,29,32.66,823,32.33472848,1.103,29.31525701,
NODE_1199_length_1307_cov_13.894819_1_1231_g1249,P450_12,4.00E-16,NODE_1199_length_1307_cov_13.894819_1_1231_g1249,35.0087,801,0,99.3758,796,255,265,0.4289,33,20.41,520,20.43020512,0.801,25.50587405,
NODE_1201_length_1306_cov_23.629222_6_1207_g1251,20DD_coca-20110131_10349,0.062,NODE_1201_length_1306_cov_23.629222_6_1207_g1251,59.8697,1005,0,100,1005,596,519,0.4393,61,32.32,1115,43.80707443,1.005,43.58912879,
NODE_1217_length_1302_cov_613.949567_8_1270_g1267,P450_33,0.002,NODE_1217_length_1302_cov_613.949567_8_1270_g1267,1591.9857,906,0,100,906,17127,9694,0.4715,1356,1332.61,26821,1053.766407,0.906,1163.097579,
NODE_1239_length_1296_cov_16.639747_116_1239_g1289,struc_cocaine_synthase_AGT56097,0.082,NODE_1239_length_1296_cov_16.639747_116_1239_g1289,40.9043,951,0,99.8948,950,476,245,0.4584,28,41.5,721,28.32726517,0.951,29.78681932,
NODE_1241_length_1295_cov_30.049921_1_1211_g1291,struc_EcSABATH1,0,NODE_1241_length_1295_cov_30.049921_1_1211_g1291,79.6951,1089,0,98.8062,1076,818,793,0.435,71,55.82,1611,63.294347,1.089,58.12153076,
NODE_1244_length_1294_cov_15.915940_1_1294_g1294,struc_ornithine_decarboxylase_AEQ02350,0.1,NODE_1244_length_1294_cov_15.915940_1_1294_g1294,42.3665,1045,0,99.2344,1037,401,420,0.3913,39,23.39,821,32.25615077,1.045,30.86712992,
NODE_1246_length_1294_cov_12.561459_1_1294_g1296,P450_24,0.077,NODE_1246_length_1294_cov_12.561459_1_1294_g1296,34.6645,1064,0,100,1064,383,300,0.4587,34,16.36,683,26.83428864,1.064,25.22019609,
NODE_1254_length_1292_cov_12.323272_1_1292_g1304,P450_20,0.019,NODE_1254_length_1292_cov_12.323272_1_1292_g1304,30.5731,916,0,98.9083,906,240,279,0.485,29,18.41,519,20.39091626,0.916,22.26082561,
NODE_1255_length_1291_cov_80.352941_1_1171_g1305,P450_35,0,NODE_1255_length_1291_cov_80.352941_1_1171_g1305,227.9951,1011,0,99.8022,1009,2226,2045,0.4525,146,236.72,4271,167.8027039,1.011,165.9769574,
NODE_1271_length_1285_cov_14.233227_11_1285_g1321,P450_10,0.014,NODE_1271_length_1285_cov_14.233227_11_1285_g1321,44.5308,795,0,99.8742,794,379,276,0.4893,40,25.96,655,25.73420067,0.795,32.37006374,
NODE_1273_length_1284_cov_15.167866_1_1207_g1323,struc_EcSPMT,0.11,NODE_1273_length_1284_cov_15.167866_1_1207_g1323,36.8777,965,0,99.8964,964,371,289,0.4422,37,19.6,660,25.93064495,0.965,26.87113467,
NODE_1285_length_1279_cov_43.230337_185_1221_g1335,20DD_NODE_3560_length_1408_cov_14.756364,0.15,NODE_1285_length_1279_cov_43.230337_185_1221_g1335,145.7699,765,0,99.085,758,1066,1001,0.4902,124,100.23,2067,81.21006533,0.765,106.1569481,
NODE_1306_length_1275_cov_9.628824_1_1222_g1356,20DD_Contig_8162,0,NODE_1306_length_1275_cov_9.628824_1_1222_g1356,23.6492,1012,0,97.1344,983,265,180,0.4365,20,19.07,445,17.48354092,1.012,17.2762262,
NODE_1351_length_1262_cov_72.467046_213_1211_g1401,P450_44,8.00E-24,NODE_1351_length_1262_cov_72.467046_213_1211_g1401,191.3458,879,0,100,879,2039,1077,0.4559,157,183.15,3116,122.4240753,0.879,139.2765361,
NODE_1359_length_1261_cov_25.014658_1_1201_g1408,P450_32,0,NODE_1359_length_1261_cov_25.014658_1_1201_g1408,63.6324,1042,0,99.904,1041,703,525,0.4438,61,38.61,1228,48.24671516,1.042,46.3020299,
NODE_1364_length_1260_cov_20.281989_16_1122_g1412,P450_28,0,NODE_1364_length_1260_cov_20.281989_16_1122_g1412,53.2488,1017,0,98.7217,1004,608,396,0.4462,47,37.48,1004,39.44601141,1.017,38.78663856,
NODE_1366_length_1260_cov_14.591687_42_1131_g1414,P450_18,0.11,NODE_1366_length_1260_cov_14.591687_42_1131_g1414,39.7716,924,0,99.7835,922,342,341,0.4221,33,27.19,683,26.83428864,0.924,29.04143792,
NODE_1374_length_1256_cov_51.152903_74_1151_g1422,struc_cocaine_synthase_AGT56097,2.00E-51,NODE_1374_length_1256_cov_51.152903_74_1151_g1422,147.1161,870,0,100,870,1202,1171,0.4514,150,78.49,2373,93.23245527,0.87,107.1637417,
NODE_1376_length_1256_cov_21.255110_46_1122_g1424,20DD_coca-20110131_12600,0.066,NODE_1376_length_1256_cov_21.255110_46_1122_g1424,51.6315,852,0,99.5305,848,504,313,0.4399,31,45.63,817,32.09899534,0.852,37.67487717,
NODE_1401_length_1249_cov_17.146382_5_1208_g1449,P450_43,0.048,NODE_1401_length_1249_cov_17.146382_5_1208_g1449,45.7597,1032,0,99.9031,1031,492,385,0.5826,40,35.39,877,34.4563267,1.032,33.38791347,
NODE_1405_length_1247_cov_23.543657_1_1247_g1453,20DD_Contig_5105,0.17,NODE_1405_length_1247_cov_23.543657_1_1247_g1453,61.902,1031,0,99.709,1028,700,486,0.4501,29,84.89,1186,46.59658321,1.031,45.19552202,
NODE_1407_length_1247_cov_5.565898_1_1247_g1455,struc_cocaine_synthase_AGT56097,1.00E-20,NODE_1407_length_1247_cov_5.565898_1_1247_g1455,18.0889,1158,0,99.4819,1152,180,208,0.5567,17,9.14,388,15.24407612,1.158,13.16414173,
NODE_1416_length_1244_cov_13.607762_2_1244_g1464,20DD_NODE_3153_length_1468_cov_32.325436,0.085,NODE_1416_length_1244_cov_13.607762_2_1244_g1464,32.7925,1017,0,100,1017,370,249,0.4082,27,23.78,619,24.31980186,1.017,23.91327616,
NODE_1428_length_1242_cov_17.982630_1_1242_g1476,P450_43,0.067,NODE_1428_length_1242_cov_17.982630_1_1242_g1476,36.1962,958,0,99.6868,955,281,364,0.4471,23,36.48,645,25.34131211,0.958,26.4523091,
NODE_1436_length_1239_cov_523.355721_33_1085_g1484,P450_8,0.11,NODE_1436_length_1239_cov_523.355721_33_1085_g1484,1635.2371,873,0,100,873,15108,11366,0.4936,1407,790.29,26474,1040.133174,0.873,1191.446934,
NODE_1445_length_1238_cov_31.248963_8_1201_g1492,20DD_NODE_6231_length_1113_cov_7.380556,0.09,NODE_1445_length_1238_cov_31.248963_8_1201_g1492,93.2695,861,0,99.6516,858,912,578,0.4434,87,55.85,1490,58.54039543,0.861,67.99116774,
NODE_1448_length_1238_cov_14.089627_9_1191_g1495,P450_14,0.1,NODE_1448_length_1238_cov_14.089627_9_1191_g1495,38.6626,987,0,99.8987,986,369,338,0.453,31,28.42,707,27.77722119,0.987,28.14308124,
NODE_1477_length_1234_cov_11.001665_1_1122_g1526,20DD_NODE_4134_length_1332_cov_14.319477,0,NODE_1477_length_1234_cov_11.001665_1_1122_g1526,29.7435,955,0,98.2199,938,250,276,0.4605,30,18.78,526,20.66593825,0.955,21.63972592,
NODE_1478_length_1234_cov_9.853455_1_1234_g1527,P450_19,0.14,NODE_1478_length_1234_cov_9.853455_1_1234_g1527,23.7098,958,0,99.8956,957,271,150,0.415,19,18.99,421,16.54060837,0.958,17.26577074,
NODE_1483_length_1232_cov_28.195997_18_1181_g1532,P450_41,0.1,NODE_1483_length_1232_cov_28.195997_18_1181_g1532,85.7317,861,0,99.187,854,710,660,0.43,81,56.38,1370,53.82573271,0.861,62.515369,
NODE_1489_length_1231_cov_7.097663_1_1231_g1538,P450_27,0.004,NODE_1489_length_1231_cov_7.097663_1_1231_g1538,21.2794,1231,0,100,1231,256,229,0.426,20,9.82,485,19.05509516,1.231,15.47936243,
NODE_1493_length_1230_cov_9.658312_1_989_g1542,20DD_coca-20110131_14092,0.11,NODE_1493_length_1230_cov_9.658312_1_989_g1542,22.411,708,0,99.8588,707,180,114,0.5146,20,12.91,294,11.55092366,0.708,16.31486393,
NODE_1507_length_1225_cov_22.161074_1_1121_g1556,20DD_coca-20110131_14092,0.027,NODE_1507_length_1225_cov_22.161074_1_1121_g1556,68.0195,921,0,98.1542,904,587,575,0.4131,61,43.02,1162,45.65365066,0.921,49.56965327,
NODE_1515_length_1223_cov_32.780672_12_1223_g1564,P450_9,0,NODE_1515_length_1223_cov_32.780672_12_1223_g1564,83.4941,1014,0,98.9152,1003,917,652,0.4606,75,57.81,1569,61.64421505,1.014,60.79311149,
NODE_1525_length_1221_cov_54.000842_45_1161_g1574,P450_8,0.022,NODE_1525_length_1221_cov_54.000842_45_1161_g1574,168.337,810,0,99.5062,806,1329,1197,0.4767,124,128.98,2526,99.24365023,0.81,122.523025,
NODE_1536_length_1220_cov_18.123842_1_1198_g1585,P450_42,0,NODE_1536_length_1220_cov_18.123842_1_1198_g1585,45.4734,1090,0,100,1090,510,409,0.4466,29,45.21,919,36.10645866,1.09,33.12519143,
NODE_1537_length_1220_cov_14.690817_303_1171_g1587,P450_22,0.003,NODE_1537_length_1220_cov_14.690817_303_1171_g1587,41.9259,729,0,99.4513,725,303,266,0.4585,36,23.23,569,22.35535906,0.729,30.66578746,
NODE_1552_length_1215_cov_13.556684_1_1215_g1602,20DD_coca-20110131_13971,0.021,NODE_1552_length_1215_cov_13.556684_1_1215_g1602,29.1368,877,0,99.0878,869,284,189,0.521,24,18.52,473,18.58362888,0.877,21.18999873,
NODE_1560_length_1212_cov_218.056828_166_1191_g1610,struc_EcSPMT,0.065,NODE_1560_length_1212_cov_218.056828_166_1191_g1610,749.0266,789,0,100,789,5568,5385,0.4486,639,548.66,10953,430.3308397,0.789,545.412978,
NODE_1568_length_1210_cov_21.905692_1_1210_g1618,20DD_coca-20110131_6097,0,NODE_1568_length_1210_cov_21.905692_1_1210_g1618,55.1662,1095,0,99.5434,1090,594,525,0.4497,44,40.39,1119,43.96422985,1.095,40.1499816,
NODE_1590_length_1205_cov_59.872867_1_1067_g1640,Polyketide_NODE_17446_length_416_cov_17.443864,0.082,NODE_1590_length_1205_cov_59.872867_1_1067_g1640,111.9652,719,0,99.1655,713,842,649,0.4615,107,51.63,1491,58.57968428,0.719,81.47383071,
NODE_1596_length_1203_cov_41.152137_1_1192_g1646,P450_10,0,NODE_1596_length_1203_cov_41.152137_1_1192_g1646,116.3941,944,0,100,944,1109,928,0.4595,74,115.35,2037,80.03139965,0.944,84.77902506,
NODE_1604_length_1202_cov_18.984602_7_1202_g1654,struc_cocaine_synthase_AGT56097,2.00E-06,NODE_1604_length_1202_cov_18.984602_7_1202_g1654,49.2856,1047,0,99.4269,1041,566,392,0.4412,38,36.49,958,37.63872404,1.047,35.94911561,
NODE_1612_length_1200_cov_21.808912_23_1070_g1662,EcAOC_candidate_3_NODE_287_length_2514_cov_36.770254,0.013,NODE_1612_length_1200_cov_21.808912_23_1070_g1662,57.2878,945,0,97.037,917,581,423,0.3995,45,51.85,1004,39.44601141,0.945,41.74181102,
NODE_1630_length_1194_cov_13.168820_1_1176_g1680,20DD_coca-20110131_11729,0.002,NODE_1630_length_1194_cov_13.168820_1_1176_g1680,30.792,803,0,100,803,303,156,0.4787,22,25.88,459,18.0335849,0.803,22.45776451,
NODE_1649_length_1188_cov_13.122944_1_1188_g1699,P450_25,0,NODE_1649_length_1188_cov_13.122944_1_1188_g1699,38.711,986,0,98.5801,972,372,335,0.4466,26,34.32,707,27.77722119,0.986,28.17162392,
NODE_1653_length_1187_cov_14.925477_1_1131_g1703,EcAOF_candidate_8_coca-20110131_1438,0.014,NODE_1653_length_1187_cov_14.925477_1_1131_g1703,45.6893,840,0,100,840,366,346,0.4246,32,35.1,712,27.97366547,0.84,33.3019827,
NODE_1660_length_1186_cov_8.550737_1_1186_g1710,20DD_NODE_4522_length_1285_cov_29.614217,0.006,NODE_1660_length_1186_cov_8.550737_1_1186_g1710,19.9146,902,0,98.5588,889,176,158,0.4464,18,12.15,334,13.1224779,0.902,14.54820166,
NODE_1674_length_1183_cov_11.567826_1_1175_g1723,struc_EcSPMT,0.23,NODE_1674_length_1183_cov_11.567826_1_1175_g1723,32.395,1000,0,99.1,991,315,285,0.4449,21,27.89,600,23.57331359,1,23.57331359,
NODE_1683_length_1182_cov_14.340296_1_1182_g1732,P450_38,0.007,NODE_1683_length_1182_cov_14.340296_1_1182_g1732,36.7228,1068,0,100,1068,415,312,0.4144,33,23.19,727,28.56299831,1.068,26.74438044,
NODE_1690_length_1179_cov_14.032286_4_1131_g1739,Polyketide_NODE_17446_length_416_cov_17.443864,0.016,NODE_1690_length_1179_cov_14.032286_4_1131_g1739,32.37,846,0,99.7636,844,337,171,0.4084,21,29.85,508,19.95873884,0.846,23.59188989,
NODE_1709_length_1174_cov_64.748466_245_858_g1758,Polyketide_NODE_17446_length_416_cov_17.443864,0.22,NODE_1709_length_1174_cov_64.748466_245_858_g1758,241.4123,405,0,99.5062,403,1215,599,0.466,260,121.63,1814,71.26998477,0.405,175.975271,
NODE_1713_length_1174_cov_12.560911_1_1142_g1762,P450_47,0.093,NODE_1713_length_1174_cov_12.560911_1_1142_g1762,35.373,858,0,99.7669,856,282,280,0.4429,23,29.59,562,22.08033707,0.858,25.73465859,
NODE_1721_length_1171_cov_66.016696_44_1151_g1770,struc_EcSPMT,0.049,NODE_1721_length_1171_cov_66.016696_44_1151_g1770,176.7984,759,0,100,759,1540,949,0.4626,155,110.79,2489,97.78996256,0.759,128.8405304,
NODE_1743_length_1168_cov_10.724229_1_1120_g1792,P450_8,3.00E-103,NODE_1743_length_1168_cov_10.724229_1_1120_g1792,30.0338,1096,0,97.6277,1070,327,283,0.433,26,19.61,610,23.96620215,1.096,21.86697277,
